股票名称,股票涨跌幅1,指数涨跌幅1,股票涨跌幅2,指数涨跌幅2,股票总涨跌幅,指数总涨跌幅,股票总滞后幅,
湘油泵_0603319.csv,-2.8777,-1.1981,-3.1618,-2.4296,-6.0395,-3.6277,2.4117999999999995,
湘潭电化_1002125.csv,-1.6975,-1.2799,-4.142,-3.2106,-5.8395,-4.4905,1.3490000000000004,
湘邮科技_0600476.csv,-2.1985,-1.1981,-7.388,-2.4296,-9.586500000000001,-3.6277,5.958799999999999,
滨化股份_0601678.csv,-2.3288,-1.1981,-9.7651,-2.4296,-12.093900000000001,-3.6277,8.4662,
漳泽电力_1000767.csv,-2.027,-1.2799,-6.0317,-3.2106,-8.0587,-4.4905,3.5682,
潮宏基_1002345.csv,-2.2403,-1.2799,-5.029,-3.2106,-7.269299999999999,-4.4905,2.7788,
澳柯玛_0600336.csv,-1.9737,-1.1981,-5.1975,-2.4296,-7.1712,-3.6277,3.5435,
濮阳惠成_1300481.csv,-7.2771,-1.2799,-6.7308,-3.2106,-14.0079,-4.4905,9.5174,
灵康药业_0603669.csv,-1.2608,-1.1981,-3.2774,-2.4296,-4.5382,-3.6277,0.9104999999999999,
烽火通信_0600498.csv,-1.6872,-1.1981,-4.9938,-2.4296,-6.681,-3.6277,3.0533,
燕塘乳业_1002732.csv,-2.5496,-1.2799,-3.6046,-3.2106,-6.1541999999999994,-4.4905,1.6637,
爱建集团_0600643.csv,-1.5098,-1.1981,-5.139,-2.4296,-6.6488000000000005,-3.6277,3.0211,
爱普股份_0603020.csv,-3.3445,-1.1981,-4.878,-2.4296,-8.2225,-3.6277,4.594799999999999,
爱柯迪_0600933.csv,-1.5234,-1.1981,-4.3704,-2.4296,-5.893800000000001,-3.6277,2.2661,
物产中大_0600704.csv,-1.3986,-1.1981,-4.9834,-2.4296,-6.382,-3.6277,2.7542999999999997,
特变电工_0600089.csv,-2.378,-1.1981,-3.2688,-2.4296,-5.646800000000001,-3.6277,2.0191,
猛狮科技_1002684.csv,-5.0445,-1.2799,-8.5482,-3.2106,-13.5927,-4.4905,9.1022,
环能科技_1300425.csv,-2.0067,-1.2799,-5.5292,-3.2106,-7.5359,-4.4905,3.0454000000000003,
现代制药_0600420.csv,-1.3766,-1.1981,-3.7843,-2.4296,-5.1609,-3.6277,1.5332,
现代投资_1000900.csv,-1.3699,-1.2799,-6.2385,-3.2106,-7.6084,-4.4905,3.1179,
珠江实业_0600684.csv,-1.9027,-1.1981,-5.9642,-2.4296,-7.8669,-3.6277,4.2392,
理工光科_1300557.csv,-2.2727,-1.2799,-4.5075,-3.2106,-6.780200000000001,-4.4905,2.2897000000000003,
瑞丰高材_1300243.csv,-3.526,-1.2799,-5.463,-3.2106,-8.989,-4.4905,4.4985,
瑞普生物_1300119.csv,-4.5139,-1.2799,-10.0,-3.2106,-14.5139,-4.4905,10.0234,
瑞贝卡_0600439.csv,-3.0471,-1.1981,-2.6954,-2.4296,-5.7425,-3.6277,2.1148,
生意宝_1002095.csv,-1.7888,-1.2799,-5.3403,-3.2106,-7.1291,-4.4905,2.6386000000000003,
电光科技_1002730.csv,-3.2558,-1.2799,-5.2863,-3.2106,-8.5421,-4.4905,4.0516,
登海种业_1002041.csv,-5.4572,-1.2799,-7.2503,-3.2106,-12.7075,-4.4905,8.217,
百利电气_0600468.csv,-2.0668,-1.1981,-7.0901,-2.4296,-9.1569,-3.6277,5.5291999999999994,
百大集团_0600865.csv,-1.8598,-1.1981,-3.0513,-2.4296,-4.911099999999999,-3.6277,1.2833999999999997,
百川股份_1002455.csv,-1.4173,-1.2799,-4.3675,-3.2106,-5.7848,-4.4905,1.2942999999999998,
百花村_0600721.csv,-4.16,-1.1981,-8.7591,-2.4296,-12.9191,-3.6277,9.2914,
皇庭国际_1000056.csv,-2.2375,-1.2799,-9.5016,-3.2106,-11.7391,-4.4905,7.2486,
皖能电力_1000543.csv,-2.5243,-1.2799,-3.7383,-3.2106,-6.262600000000001,-4.4905,1.7721000000000005,
皖通高速_0600012.csv,-2.1084,-1.1981,-3.7681,-2.4296,-5.8765,-3.6277,2.2488,
皮阿诺_1002853.csv,-3.3253,-1.2799,-3.5781,-3.2106,-6.9033999999999995,-4.4905,2.4129,
益盛药业_1002566.csv,-4.4888,-1.2799,-3.8369,-3.2106,-8.325700000000001,-4.4905,3.8352000000000004,
盛屯矿业_0600711.csv,-1.8033,-1.1981,-5.7187,-2.4296,-7.522,-3.6277,3.8943,
盛运环保_1300090.csv,-10.0775,-1.2799,-10.1045,-3.2106,-20.182000000000002,-4.4905,15.691500000000001,
盛通股份_1002599.csv,-3.0192,-1.2799,-3.7852,-3.2106,-6.8044,-4.4905,2.3139000000000003,
睿能科技_0603933.csv,-4.1062,-1.1981,-3.9442,-2.4296,-8.0504,-3.6277,4.4227,
石基信息_1002153.csv,-1.4337,-1.2799,-3.9437,-3.2106,-5.3774,-4.4905,0.8869000000000002,
石英股份_0603688.csv,-2.5144,-1.1981,-4.4612,-2.4296,-6.9756,-3.6277,3.3479,
碧水源_1300070.csv,-2.8761,-1.2799,-3.3155,-3.2106,-6.1916,-4.4905,1.7011000000000003,
碳元科技_0603133.csv,-4.9596,-1.1981,-6.8307,-2.4296,-11.7903,-3.6277,8.1626,
祁连山_0600720.csv,-1.722,-1.1981,-5.1342,-2.4296,-6.856199999999999,-3.6277,3.2284999999999995,
神力股份_0603819.csv,-1.4851,-1.1981,-2.8327,-2.4296,-4.3178,-3.6277,0.6900999999999999,
神奇制药_0600613.csv,-2.1333,-1.1981,-5.4224,-2.4296,-7.5557,-3.6277,3.928,
神思电子_1300479.csv,-2.791,-1.2799,-5.0733,-3.2106,-7.8643,-4.4905,3.3737999999999997,
神雾环保_1300156.csv,-9.3199,-1.2799,-6.3679,-3.2106,-15.6878,-4.4905,11.1973,
神雾节能_1000820.csv,-5.071,-1.2799,-5.0096,-3.2106,-10.0806,-4.4905,5.5901,
祥源文化_0600576.csv,-1.6162,-1.1981,-4.8077,-2.4296,-6.4239,-3.6277,2.7962,
福耀玻璃_0600660.csv,-2.1622,-1.1981,-2.4482,-2.4296,-4.6104,-3.6277,0.9826999999999997,
福鞍股份_0603315.csv,-1.2928,-1.1981,-5.8697,-2.4296,-7.1625,-3.6277,3.5347999999999997,
秀强股份_1300160.csv,-2.1951,-1.2799,-5.9633,-3.2106,-8.1584,-4.4905,3.6679000000000004,
科信技术_1300565.csv,-2.3102,-1.2799,-9.9822,-3.2106,-12.2924,-4.4905,7.801900000000002,
科创新源_1300731.csv,-2.0573,-1.2799,-5.3547,-3.2106,-7.412000000000001,-4.4905,2.9215000000000004,
科力尔_1002892.csv,-8.1571,-1.2799,-3.5922,-3.2106,-11.7493,-4.4905,7.258800000000001,
科华控股_0603161.csv,-1.9367,-1.1981,-3.9082,-2.4296,-5.8449,-3.6277,2.2172,
科大智能_1300222.csv,-1.7632,-1.2799,-4.2797,-3.2106,-6.0429,-4.4905,1.5524000000000002,
科恒股份_1300340.csv,-2.6652,-1.2799,-8.6714,-3.2106,-11.3366,-4.4905,6.846100000000001,
科林电气_0603050.csv,-1.9369,-1.1981,-4.7814,-2.4296,-6.718299999999999,-3.6277,3.0905999999999993,
科达洁能_0600499.csv,-1.7045,-1.1981,-5.7143,-2.4296,-7.418799999999999,-3.6277,3.7910999999999992,
科迪乳业_1002770.csv,-3.1073,-1.2799,-4.3243,-3.2106,-7.4315999999999995,-4.4905,2.9411,
科锐国际_1300662.csv,-3.7872,-1.2799,-5.5,-3.2106,-9.2872,-4.4905,4.7966999999999995,
秦安股份_0603758.csv,-4.0419,-1.1981,-5.7828,-2.4296,-9.8247,-3.6277,6.196999999999999,
积成电子_1002339.csv,-1.9837,-1.2799,-4.0314,-3.2106,-6.0150999999999994,-4.4905,1.5245999999999997,
移为通信_1300590.csv,-2.0659,-1.2799,-4.3294,-3.2106,-6.3953,-4.4905,1.9047999999999998,
穗恒运A_1000531.csv,-2.9484,-1.2799,-7.0776,-3.2106,-10.026,-4.4905,5.535500000000001,
章源钨业_1002378.csv,-5.2709,-1.2799,-3.9381,-3.2106,-9.209,-4.4905,4.718500000000001,
粤泰股份_0600393.csv,-3.3898,-1.1981,-3.2787,-2.4296,-6.6685,-3.6277,3.0408,
精工钢构_0600496.csv,-2.907,-1.1981,-6.267,-2.4296,-9.174,-3.6277,5.5463000000000005,
精测电子_1300567.csv,-1.9481,-1.2799,-4.014,-3.2106,-5.9621,-4.4905,1.4716000000000002,
精达股份_0600577.csv,-1.6529,-1.1981,-5.7143,-2.4296,-7.3671999999999995,-3.6277,3.7394999999999996,
索通发展_0603612.csv,-2.5503,-1.1981,-4.1801,-2.4296,-6.7304,-3.6277,3.1027000000000005,
紫光股份_1000938.csv,-3.0007,-1.2799,-4.7846,-3.2106,-7.7853,-4.4905,3.2948000000000004,
紫金矿业_0601899.csv,-1.7699,-1.1981,-2.8653,-2.4296,-4.6352,-3.6277,1.0074999999999998,
红蜻蜓_0603116.csv,-4.2503,-1.1981,-3.2,-2.4296,-7.4503,-3.6277,3.8226,
继峰股份_0603997.csv,-5.5721,-1.1981,-6.5116,-2.4296,-12.0837,-3.6277,8.456,
维业股份_1300621.csv,-2.8143,-1.2799,-6.8182,-3.2106,-9.6325,-4.4905,5.1419999999999995,
维信诺_1002387.csv,-5.9276,-1.2799,-7.2805,-3.2106,-13.2081,-4.4905,8.717600000000001,
维力医疗_0603309.csv,-3.5258,-1.1981,-3.0708,-2.4296,-6.5966000000000005,-3.6277,2.9689,
维尔利_1300190.csv,-3.3846,-1.2799,-4.271,-3.2106,-7.6556,-4.4905,3.1651,
维科技术_0600152.csv,-3.3103,-1.1981,-7.5255,-2.4296,-10.835799999999999,-3.6277,7.2081,
绿色动力_0601330.csv,-7.6353,-1.1981,-6.1892,-2.4296,-13.8245,-3.6277,10.1968,
罗牛山_1000735.csv,-9.9921,-1.2799,-5.2592,-3.2106,-15.2513,-4.4905,10.760800000000001,
美思德_0603041.csv,-2.9073,-1.1981,-2.8824,-2.4296,-5.7897,-3.6277,2.162,
美晨生态_1300237.csv,-3.6199,-1.2799,-9.2402,-3.2106,-12.8601,-4.4905,8.3696,
美格智能_1002881.csv,-8.6557,-1.2799,-4.9632,-3.2106,-13.6189,-4.4905,9.1284,
美盈森_1002303.csv,-2.7656,-1.2799,-7.9088,-3.2106,-10.6744,-4.4905,6.1838999999999995,
美联新材_1300586.csv,-5.2535,-1.2799,-5.7028,-3.2106,-10.956299999999999,-4.4905,6.4658,
美锦能源_1000723.csv,-2.4301,-1.2799,-10.0055,-3.2106,-12.435599999999999,-4.4905,7.9451,
联合光电_1300691.csv,-3.6545,-1.2799,-3.4947,-3.2106,-7.1492,-4.4905,2.6587,
联建光电_1300269.csv,-2.6978,-1.2799,-3.4722,-3.2106,-6.17,-4.4905,1.6795,
联得装备_1300545.csv,-9.5989,-1.2799,-8.2353,-3.2106,-17.834200000000003,-4.4905,13.343700000000002,
聚光科技_1300203.csv,-2.2239,-1.2799,-3.5273,-3.2106,-5.7512,-4.4905,1.2607,
聚灿光电_1300708.csv,-1.7809,-1.2799,-4.9915,-3.2106,-6.7724,-4.4905,2.2819000000000003,
至正股份_0603991.csv,-4.7412,-1.1981,-2.5021,-2.4296,-7.2433,-3.6277,3.6155999999999997,
舒泰神_1300204.csv,-3.1902,-1.2799,-4.2303,-3.2106,-7.4205,-4.4905,2.9299999999999997,
航发动力_0600893.csv,-1.2841,-1.1981,-3.1857,-2.4296,-4.4698,-3.6277,0.8421000000000001,
航天信息_0600271.csv,-3.013,-1.1981,-5.7174,-2.4296,-8.7304,-3.6277,5.1027,
航天机电_0600151.csv,-4.8973,-1.1981,-2.4653,-2.4296,-7.3626000000000005,-3.6277,3.7349,
航天电子_0600879.csv,-2.2693,-1.1981,-4.0639,-2.4296,-6.3332,-3.6277,2.7055,
航天通信_0600677.csv,-1.6502,-1.1981,-5.959,-2.4296,-7.6091999999999995,-3.6277,3.9814999999999996,
航新科技_1300424.csv,-1.5321,-1.2799,-6.6557,-3.2106,-8.187800000000001,-4.4905,3.6973000000000003,
航民股份_0600987.csv,-1.5329,-1.1981,-4.0657,-2.4296,-5.598599999999999,-3.6277,1.9708999999999994,
艾华集团_0603989.csv,-1.971,-1.1981,-4.0796,-2.4296,-6.0506,-3.6277,2.4229000000000003,
节能风电_0601016.csv,-3.3003,-1.1981,-3.5032,-2.4296,-6.8035,-3.6277,3.1757999999999997,
苏博特_0603916.csv,-2.5733,-1.1981,-4.8946,-2.4296,-7.4679,-3.6277,3.8401999999999994,
苏垦农发_0601952.csv,-2.0576,-1.1981,-4.205,-2.4296,-6.2626,-3.6277,2.6349,
苏常柴A_1000570.csv,-5.2731,-1.2799,-3.8043,-3.2106,-9.0774,-4.4905,4.5869,
苏试试验_1300416.csv,-2.8814,-1.2799,-4.338,-3.2106,-7.2194,-4.4905,2.7289000000000003,
荣晟环保_0603165.csv,-3.1915,-1.1981,-3.4412,-2.4296,-6.6327,-3.6277,3.005,
荣泰健康_0603579.csv,-1.4532,-1.1981,-5.6286,-2.4296,-7.081799999999999,-3.6277,3.4540999999999995,
莱绅通灵_0603900.csv,-1.3204,-1.1981,-3.7458,-2.4296,-5.0662,-3.6277,1.4385,
萃华珠宝_1002731.csv,-2.3691,-1.2799,-4.924,-3.2106,-7.293100000000001,-4.4905,2.8026000000000004,
葛洲坝_0600068.csv,-2.391,-1.1981,-3.5278,-2.4296,-5.9188,-3.6277,2.2911,
蒙草生态_1300355.csv,-2.008,-1.2799,-4.7801,-3.2106,-6.7881,-4.4905,2.2976,
蓝黛传动_1002765.csv,-2.6798,-1.2799,-6.4644,-3.2106,-9.144200000000001,-4.4905,4.653700000000001,
藏格控股_1000408.csv,-2.1296,-1.2799,-5.6769,-3.2106,-7.8065,-4.4905,3.316,
蠡湖股份_1300694.csv,-2.8424,-1.2799,-10.0,-3.2106,-12.8424,-4.4905,8.3519,
西仪股份_1002265.csv,-1.9295,-1.2799,-5.8452,-3.2106,-7.7747,-4.4905,3.2842000000000002,
西宁特钢_0600117.csv,-3.6745,-1.1981,-4.9875,-2.4296,-8.661999999999999,-3.6277,5.0343,
西菱动力_1300733.csv,-1.6107,-1.2799,-5.0351,-3.2106,-6.6457999999999995,-4.4905,2.1553,
西藏城投_0600773.csv,-1.8349,-1.1981,-6.9512,-2.4296,-8.7861,-3.6277,5.158399999999999,
西藏矿业_1000762.csv,-5.1136,-1.2799,-5.9829,-3.2106,-11.096499999999999,-4.4905,6.606,
西部矿业_0601168.csv,-1.8033,-1.1981,-3.1746,-2.4296,-4.9779,-3.6277,1.3501999999999996,
西部资源_0600139.csv,-5.6893,-1.1981,-5.5785,-2.4296,-11.267800000000001,-3.6277,7.6401,
诚志股份_1000990.csv,-1.8526,-1.2799,-4.7333,-3.2106,-6.5859,-4.4905,2.0953999999999997,
诚邦股份_0603316.csv,-3.5165,-1.1981,-7.048,-2.4296,-10.5645,-3.6277,6.9368,
诺普信_1002215.csv,-9.9701,-1.2799,-9.721,-3.2106,-19.6911,-4.4905,15.200600000000001,
诺邦股份_0603238.csv,-1.9001,-1.1981,-3.5602,-2.4296,-5.4603,-3.6277,1.8325999999999998,
豪能股份_0603809.csv,-2.7222,-1.1981,-3.8462,-2.4296,-6.5684000000000005,-3.6277,2.9406999999999996,
豫光金铅_0600531.csv,-4.1841,-1.1981,-3.8229,-2.4296,-8.007,-3.6277,4.3793,
贝斯特_1300580.csv,-1.5342,-1.2799,-6.9352,-3.2106,-8.4694,-4.4905,3.9789000000000003,
贤丰控股_1002141.csv,-1.4862,-1.2799,-7.6471,-3.2106,-9.1333,-4.4905,4.6428,
赛象科技_1002337.csv,-2.8,-1.2799,-5.838,-3.2106,-8.638,-4.4905,4.1475,
赛轮轮胎_0601058.csv,-1.4925,-1.1981,-3.1792,-2.4296,-4.6716999999999995,-3.6277,1.0439999999999996,
越博动力_1300742.csv,-1.737,-1.2799,-8.6996,-3.2106,-10.4366,-4.4905,5.946100000000001,
软控股份_1002073.csv,-2.1505,-1.2799,-6.0606,-3.2106,-8.2111,-4.4905,3.7206,
轻纺城_0600790.csv,-3.0093,-1.1981,-4.4248,-2.4296,-7.434100000000001,-3.6277,3.8064,
辅仁药业_0600781.csv,-2.6212,-1.1981,-5.3937,-2.4296,-8.0149,-3.6277,4.3872,
达华智能_1002512.csv,-9.9145,-1.2799,-4.4118,-3.2106,-14.3263,-4.4905,9.8358,
远大智能_1002689.csv,-3.2258,-1.2799,-7.7381,-3.2106,-10.9639,-4.4905,6.4734,
远达环保_0600292.csv,-1.791,-1.1981,-7.4586,-2.4296,-9.2496,-3.6277,5.6219,
通化金马_1000766.csv,-5.5,-1.2799,-8.2569,-3.2106,-13.7569,-4.4905,9.2664,
通宝能源_0600780.csv,-2.75,-1.1981,-4.7619,-2.4296,-7.5119,-3.6277,3.8842,
通富微电_1002156.csv,-2.4793,-1.2799,-5.0049,-3.2106,-7.4841999999999995,-4.4905,2.9937,
通裕重工_1300185.csv,-1.8182,-1.2799,-4.3478,-3.2106,-6.166,-4.4905,1.6755000000000004,
通达股份_1002560.csv,-5.8471,-1.2799,-8.1267,-3.2106,-13.9738,-4.4905,9.4833,
道氏技术_1300409.csv,-3.3708,-1.2799,-7.6763,-3.2106,-11.0471,-4.4905,6.5565999999999995,
郑州煤电_0600121.csv,-3.1746,-1.1981,-5.5,-2.4296,-8.6746,-3.6277,5.0469,
郴电国际_0600969.csv,-2.6684,-1.1981,-5.9737,-2.4296,-8.6421,-3.6277,5.0144,
鄂尔多斯_0600295.csv,-1.4161,-1.1981,-4.375,-2.4296,-5.7911,-3.6277,2.1633999999999998,
酒钢宏兴_0600307.csv,-4.7826,-1.1981,-3.7657,-2.4296,-8.548300000000001,-3.6277,4.9206,
重庆港九_0600279.csv,-3.9568,-1.1981,-4.1379,-2.4296,-8.0947,-3.6277,4.4670000000000005,
重庆路桥_0600106.csv,-2.3077,-1.1981,-3.9409,-2.4296,-6.2486,-3.6277,2.6209,
重庆钢铁_0601005.csv,-2.3256,-1.1981,-3.1532,-2.4296,-5.4788,-3.6277,1.8511,
重药控股_1000950.csv,-3.5503,-1.2799,-5.1893,-3.2106,-8.7396,-4.4905,4.2491,
金健米业_0600127.csv,-4.4568,-1.1981,-3.7534,-2.4296,-8.2102,-3.6277,4.5825,
金冠股份_1300510.csv,-8.985,-1.2799,-5.5774,-3.2106,-14.5624,-4.4905,10.0719,
金刚玻璃_1300093.csv,-2.8947,-1.2799,-5.5901,-3.2106,-8.4848,-4.4905,3.9942999999999995,
金利华电_1300069.csv,-4.0433,-1.2799,-6.4821,-3.2106,-10.525400000000001,-4.4905,6.0349,
金安国纪_1002636.csv,-3.0612,-1.2799,-6.0703,-3.2106,-9.131499999999999,-4.4905,4.641,
金杯汽车_0600609.csv,-2.0833,-1.1981,-3.6145,-2.4296,-5.6978,-3.6277,2.0701,
金洲慈航_1000587.csv,-2.589,-1.2799,-6.6465,-3.2106,-9.2355,-4.4905,4.744999999999999,
金海环境_0603311.csv,-1.4899,-1.1981,-3.9562,-2.4296,-5.4460999999999995,-3.6277,1.8183999999999998,
金瑞矿业_0600714.csv,-1.2968,-1.1981,-7.3431,-2.4296,-8.639899999999999,-3.6277,5.012199999999999,
金盾股份_1300411.csv,-10.0099,-1.2799,-6.3138,-3.2106,-16.3237,-4.4905,11.8332,
金禾实业_1002597.csv,-2.6484,-1.2799,-3.2634,-3.2106,-5.9117999999999995,-4.4905,1.4213,
金能科技_0603113.csv,-9.981,-1.1981,-7.3727,-2.4296,-17.3537,-3.6277,13.725999999999999,
金证股份_0600446.csv,-6.49,-1.1981,-6.1622,-2.4296,-12.6522,-3.6277,9.0245,
金路集团_1000510.csv,-6.6667,-1.2799,-3.7162,-3.2106,-10.3829,-4.4905,5.892399999999999,
金通灵_1300091.csv,-10.0601,-1.2799,-10.0,-3.2106,-20.0601,-4.4905,15.569600000000001,
金陵饭店_0601007.csv,-2.2222,-1.1981,-2.7903,-2.4296,-5.012499999999999,-3.6277,1.3847999999999996,
金鸿控股_1000669.csv,-9.8901,-1.2799,-10.0124,-3.2106,-19.9025,-4.4905,15.412,
金鸿顺_0603922.csv,-3.4896,-1.1981,-6.5693,-2.4296,-10.0589,-3.6277,6.4312,
金龙机电_1300032.csv,-1.519,-1.2799,-4.1262,-3.2106,-5.6452,-4.4905,1.1546999999999998,
金龙汽车_0600686.csv,-6.9326,-1.1981,-5.3908,-2.4296,-12.3234,-3.6277,8.695699999999999,
铜峰电子_0600237.csv,-1.3423,-1.1981,-7.8351,-2.4296,-9.1774,-3.6277,5.5497,
银之杰_1300085.csv,-3.4163,-1.2799,-5.8856,-3.2106,-9.3019,-4.4905,4.811400000000001,
锦江股份_0600754.csv,-2.3891,-1.1981,-3.3712,-2.4296,-5.7603,-3.6277,2.1326,
长城影视_1002071.csv,-5.8824,-1.2799,-9.9145,-3.2106,-15.7969,-4.4905,11.3064,
长城电工_0600192.csv,-6.8841,-1.1981,-10.0,-2.4296,-16.8841,-3.6277,13.2564,
长城科技_0603897.csv,-5.1315,-1.1981,-5.2632,-2.4296,-10.3947,-3.6277,6.7669999999999995,
长春一东_0600148.csv,-2.8406,-1.1981,-6.5547,-2.4296,-9.3953,-3.6277,5.7676,
长春燃气_0600333.csv,-3.1579,-1.1981,-4.8414,-2.4296,-7.9993,-3.6277,4.3716,
长春经开_0600215.csv,-5.0,-1.1981,-4.2437,-2.4296,-9.2437,-3.6277,5.616,
长电科技_0600584.csv,-1.2968,-1.1981,-5.4496,-2.4296,-6.7464,-3.6277,3.1187,
长白山_0603099.csv,-2.2936,-1.1981,-6.5981,-2.4296,-8.8917,-3.6277,5.264,
长盈精密_1300115.csv,-5.8333,-1.2799,-5.2632,-3.2106,-11.0965,-4.4905,6.606,
长缆科技_1002879.csv,-1.796,-1.2799,-5.5724,-3.2106,-7.3684,-4.4905,2.8779000000000003,
长虹美菱_1000521.csv,-3.1707,-1.2799,-4.4289,-3.2106,-7.5996,-4.4905,3.1090999999999998,
阿石创_1300706.csv,-2.3641,-1.2799,-7.135,-3.2106,-9.4991,-4.4905,5.0085999999999995,
陕国投A_1000563.csv,-4.4061,-1.2799,-3.8674,-3.2106,-8.2735,-4.4905,3.7830000000000004,
陕西黑猫_0601015.csv,-10.0149,-1.1981,-4.0172,-2.4296,-14.0321,-3.6277,10.4044,
隆华科技_1300263.csv,-3.7829,-1.2799,-4.8513,-3.2106,-8.6342,-4.4905,4.143700000000001,
隆盛科技_1300680.csv,-2.7778,-1.2799,-5.1724,-3.2106,-7.9502,-4.4905,3.4596999999999998,
隆鑫通用_0603766.csv,-2.8,-1.1981,-4.0307,-2.4296,-6.8307,-3.6277,3.2030000000000003,
集泰股份_1002909.csv,-3.6036,-1.2799,-4.721,-3.2106,-8.3246,-4.4905,3.8341000000000003,
雪人股份_1002639.csv,-10.0,-1.2799,-9.9877,-3.2106,-19.9877,-4.4905,15.497200000000001,
雪峰科技_0603227.csv,-1.9651,-1.1981,-4.3841,-2.4296,-6.3492,-3.6277,2.7215,
雷柏科技_1002577.csv,-1.6221,-1.2799,-6.1644,-3.2106,-7.7865,-4.4905,3.296,
霞客环保_1002015.csv,-2.4958,-1.2799,-5.0553,-3.2106,-7.5511,-4.4905,3.0606,
露笑科技_1002617.csv,-1.9672,-1.2799,-5.2795,-3.2106,-7.2467,-4.4905,2.7561999999999998,
青松建化_0600425.csv,-1.7429,-1.1981,-7.8313,-2.4296,-9.5742,-3.6277,5.9465,
青海华鼎_0600243.csv,-1.4286,-1.1981,-5.4054,-2.4296,-6.8340000000000005,-3.6277,3.2063,
青海春天_0600381.csv,-1.4124,-1.1981,-3.9349,-2.4296,-5.3473,-3.6277,1.7195999999999998,
靖远煤电_1000552.csv,-2.2293,-1.2799,-5.988,-3.2106,-8.2173,-4.4905,3.7268000000000003,
音飞储存_0603066.csv,-3.012,-1.1981,-4.2676,-2.4296,-7.2796,-3.6277,3.6518999999999995,
韶能股份_1000601.csv,-2.9703,-1.2799,-4.1746,-3.2106,-7.1449,-4.4905,2.6544,
韶钢松山_1000717.csv,-3.3395,-1.2799,-4.4326,-3.2106,-7.7721,-4.4905,3.2816,
顶点软件_0603383.csv,-6.4882,-1.1981,-6.4637,-2.4296,-12.9519,-3.6277,9.324200000000001,
顺网科技_1300113.csv,-2.5628,-1.2799,-10.0092,-3.2106,-12.572,-4.4905,8.0815,
领益智造_1002600.csv,-9.9715,-1.2799,-7.9948,-3.2106,-17.9663,-4.4905,13.475800000000001,
风华高科_1000636.csv,-4.3656,-1.2799,-4.4951,-3.2106,-8.8607,-4.4905,4.3702,
风范股份_0601700.csv,-10.0,-1.1981,-9.989,-2.4296,-19.989,-3.6277,16.3613,
飞凯材料_1300398.csv,-7.1348,-1.2799,-4.2818,-3.2106,-11.416599999999999,-4.4905,6.9261,
首航节能_1002665.csv,-3.2967,-1.2799,-7.4576,-3.2106,-10.7543,-4.4905,6.2638,
香梨股份_0600506.csv,-2.2727,-1.1981,-6.2405,-2.4296,-8.5132,-3.6277,4.8854999999999995,
马钢股份_0600808.csv,-7.2917,-1.1981,-3.0303,-2.4296,-10.322,-3.6277,6.694299999999999,
骅威文化_1002502.csv,-3.7209,-1.2799,-5.7018,-3.2106,-9.4227,-4.4905,4.9322,
骆驼股份_0601311.csv,-1.7955,-1.1981,-5.6701,-2.4296,-7.4656,-3.6277,3.8378999999999994,
高乐股份_1002348.csv,-3.9578,-1.2799,-5.7214,-3.2106,-9.6792,-4.4905,5.188700000000001,
高能环境_0603588.csv,-1.5426,-1.1981,-5.1635,-2.4296,-6.7061,-3.6277,3.0784,
鲁银投资_0600784.csv,-2.773,-1.1981,-4.9423,-2.4296,-7.715300000000001,-3.6277,4.0876,
鸣志电器_0603728.csv,-2.3994,-1.1981,-2.8571,-2.4296,-5.2565,-3.6277,1.6287999999999998,
鸿博股份_1002229.csv,-5.4054,-1.2799,-10.0195,-3.2106,-15.424900000000001,-4.4905,10.934400000000002,
鸿达兴业_1002002.csv,-9.816,-1.2799,-9.9448,-3.2106,-19.760800000000003,-4.4905,15.270300000000002,
鹿港文化_0601599.csv,-1.3123,-1.1981,-5.4591,-2.4296,-6.7714,-3.6277,3.1437,
黄河旋风_0600172.csv,-9.9762,-1.1981,-6.8584,-2.4296,-16.834600000000002,-3.6277,13.2069,
黑猫股份_1002068.csv,-2.4883,-1.2799,-3.5982,-3.2106,-6.0865,-4.4905,1.596,
鼎捷软件_1300378.csv,-1.9263,-1.2799,-8.025,-3.2106,-9.9513,-4.4905,5.460800000000001,
鼎龙股份_1300054.csv,-1.4317,-1.2799,-4.2194,-3.2106,-5.6511000000000005,-4.4905,1.1606000000000003,
齐心集团_1002301.csv,-1.4599,-1.2799,-4.112,-3.2106,-5.5719,-4.4905,1.0814000000000001,
龙净环保_0600388.csv,-1.4988,-1.1981,-3.3011,-2.4296,-4.7999,-3.6277,1.1721999999999997,
龙建股份_0600853.csv,-9.8672,-1.1981,-10.0683,-2.4296,-19.9355,-3.6277,16.3078,
龙星化工_1002442.csv,-5.9202,-1.2799,-5.8182,-3.2106,-11.7384,-4.4905,7.2479,
龙江交通_0601188.csv,-1.4706,-1.1981,-4.4944,-2.4296,-5.965,-3.6277,2.3372999999999995,
龙洲股份_1002682.csv,-3.8251,-1.2799,-6.7912,-3.2106,-10.616299999999999,-4.4905,6.1258,
龙韵股份_0603729.csv,-7.1006,-1.1981,-5.7183,-2.4296,-12.8189,-3.6277,9.1912,
龙马环卫_0603686.csv,-2.717,-1.1981,-6.6244,-2.4296,-9.3414,-3.6277,5.713699999999999,
