股票名称,股票涨跌幅1,指数涨跌幅1,股票总涨跌幅,指数总涨跌幅,股票总滞后幅,
浦发银行_0600000.csv,-1.9064,-1.1981,-1.9064,-1.1981,0.7083000000000002,
浩云科技_1300448.csv,-2.5017,-1.2799,-2.5017,-1.2799,1.2218,
海亮股份_1002203.csv,-1.5568,-1.2799,-1.5568,-1.2799,0.2768999999999999,
海兴电力_0603556.csv,-2.0367,-1.1981,-2.0367,-1.1981,0.8386000000000002,
海利尔_0603639.csv,-9.9857,-1.1981,-9.9857,-1.1981,8.7876,
海南海药_1000566.csv,-8.4555,-1.2799,-8.4555,-1.2799,7.175600000000001,
海天味业_0603288.csv,-2.627,-1.1981,-2.627,-1.1981,1.4288999999999998,
海容冷链_0603187.csv,-4.1859,-1.1981,-4.1859,-1.1981,2.9878,
海川智能_1300720.csv,-1.761,-1.2799,-1.761,-1.2799,0.48109999999999986,
海康威视_1002415.csv,-1.6698,-1.2799,-1.6698,-1.2799,0.3898999999999999,
海控B股_0900945.csv,-1.6216,-1.1981,-1.6216,-1.1981,0.4235,
海澜之家_0600398.csv,-1.8079,-1.1981,-1.8079,-1.1981,0.6098000000000001,
海航投资_1000616.csv,-2.6316,-1.2799,-2.6316,-1.2799,1.3517000000000001,
海航控股_0600221.csv,-2.3041,-1.1981,-2.3041,-1.1981,1.106,
海陆重工_1002255.csv,-4.4061,-1.2799,-4.4061,-1.2799,3.1262000000000003,
海鸥住工_1002084.csv,-4.8474,-1.2799,-4.8474,-1.2799,3.5675000000000003,
润达医疗_0603108.csv,-3.7781,-1.1981,-3.7781,-1.1981,2.58,
润都股份_1002923.csv,-3.1117,-1.2799,-3.1117,-1.2799,1.8317999999999999,
涪陵榨菜_1002507.csv,-1.3205,-1.2799,-1.3205,-1.2799,0.04059999999999997,
涪陵电力_0600452.csv,-5.6676,-1.1981,-5.6676,-1.1981,4.4695,
深圳燃气_0601139.csv,-1.6611,-1.1981,-1.6611,-1.1981,0.4630000000000001,
深圳能源_1000027.csv,-1.4754,-1.2799,-1.4754,-1.2799,0.1955,
深深宝B_1200019.csv,-1.7812,-1.2799,-1.7812,-1.2799,0.5012999999999999,
深高速_0600548.csv,-1.4521,-1.1981,-1.4521,-1.1981,0.254,
清水源_1300437.csv,-6.0565,-1.2799,-6.0565,-1.2799,4.7766,
温氏股份_1300498.csv,-3.8943,-1.2799,-3.8943,-1.2799,2.6144,
湖北广电_1000665.csv,-1.5573,-1.2799,-1.5573,-1.2799,0.27739999999999987,
溢多利_1300381.csv,-2.3069,-1.2799,-2.3069,-1.2799,1.0270000000000001,
潜能恒信_1300191.csv,-3.2292,-1.2799,-3.2292,-1.2799,1.9493,
潞安环能_0601699.csv,-3.169,-1.1981,-3.169,-1.1981,1.9709,
澄天伟业_1300689.csv,-2.5994,-1.2799,-2.5994,-1.2799,1.3195000000000001,
澄星股份_0600078.csv,-2.3454,-1.1981,-2.3454,-1.1981,1.1473000000000002,
瀚蓝环境_0600323.csv,-4.4512,-1.1981,-4.4512,-1.1981,3.2531,
片仔癀_0600436.csv,-5.0687,-1.1981,-5.0687,-1.1981,3.8705999999999996,
牧原股份_1002714.csv,-7.7505,-1.2799,-7.7505,-1.2799,6.470599999999999,
牧高笛_0603908.csv,-10.0,-1.1981,-10.0,-1.1981,8.8019,
特一药业_1002728.csv,-2.4103,-1.2799,-2.4103,-1.2799,1.1303999999999998,
珠海中富_1000659.csv,-3.1609,-1.2799,-3.1609,-1.2799,1.8809999999999998,
瑞丰光电_1300241.csv,-7.5243,-1.2799,-7.5243,-1.2799,6.244400000000001,
瑞尔特_1002790.csv,-1.3657,-1.2799,-1.3657,-1.2799,0.08579999999999988,
申通快递_1002468.csv,-1.448,-1.2799,-1.448,-1.2799,0.16809999999999992,
电科院_1300215.csv,-1.5805,-1.2799,-1.5805,-1.2799,0.3006,
白云山_0600332.csv,-2.6549,-1.1981,-2.6549,-1.1981,1.4568,
百傲化学_0603360.csv,-6.7164,-1.1981,-6.7164,-1.1981,5.5183,
百润股份_1002568.csv,-3.4464,-1.2799,-3.4464,-1.2799,2.1665,
百邦科技_1300736.csv,-3.5964,-1.2799,-3.5964,-1.2799,2.3165,
皖天然气_0603689.csv,-2.7341,-1.1981,-2.7341,-1.1981,1.5360000000000003,
益丰药房_0603939.csv,-1.3548,-1.1981,-1.3548,-1.1981,0.15670000000000006,
益生股份_1002458.csv,-8.0769,-1.2799,-8.0769,-1.2799,6.797000000000001,
盐湖股份_1000792.csv,-7.2751,-1.2799,-7.2751,-1.2799,5.9952000000000005,
盛和资源_0600392.csv,-5.1398,-1.1981,-5.1398,-1.1981,3.9417,
盛达矿业_1000603.csv,-1.3146,-1.2799,-1.3146,-1.2799,0.03469999999999995,
盾安环境_1002011.csv,-6.4014,-1.2799,-6.4014,-1.2799,5.121499999999999,
省广集团_1002400.csv,-5.5276,-1.2799,-5.5276,-1.2799,4.2477,
福星股份_1000926.csv,-1.3193,-1.2799,-1.3193,-1.2799,0.03939999999999988,
福田汽车_0600166.csv,-1.6722,-1.1981,-1.6722,-1.1981,0.47409999999999997,
福能股份_0600483.csv,-5.5324,-1.1981,-5.5324,-1.1981,4.3343,
禾望电气_0603063.csv,-1.4228,-1.1981,-1.4228,-1.1981,0.22470000000000012,
立华股份_1300761.csv,-9.9871,-1.2799,-9.9871,-1.2799,8.7072,
立讯精密_1002475.csv,-3.3024,-1.2799,-3.3024,-1.2799,2.0225,
粤宏远A_1000573.csv,-5.305,-1.2799,-5.305,-1.2799,4.0251,
精研科技_1300709.csv,-6.8887,-1.2799,-6.8887,-1.2799,5.6088000000000005,
精艺股份_1002295.csv,-4.5505,-1.2799,-4.5505,-1.2799,3.2706000000000004,
紫天科技_1300280.csv,-1.9872,-1.2799,-1.9872,-1.2799,0.7073,
紫金银行_0601860.csv,-5.5879,-1.1981,-5.5879,-1.1981,4.3898,
红宇新材_1300345.csv,-1.7685,-1.2799,-1.7685,-1.2799,0.4885999999999999,
纳思达_1002180.csv,-2.1122,-1.2799,-2.1122,-1.2799,0.8323,
绿庭B股_0900919.csv,-2.0833,-1.1981,-2.0833,-1.1981,0.8852,
绿康生化_1002868.csv,-2.5,-1.2799,-2.5,-1.2799,1.2201,
罗博特科_1300757.csv,-9.4746,-1.2799,-9.4746,-1.2799,8.194700000000001,
罗莱生活_1002293.csv,-1.6979,-1.2799,-1.6979,-1.2799,0.4179999999999999,
美的集团_1000333.csv,-3.9681,-1.2799,-3.9681,-1.2799,2.6882,
美盛文化_1002699.csv,-5.3593,-1.2799,-5.3593,-1.2799,4.0794,
羚锐制药_0600285.csv,-2.2976,-1.1981,-2.2976,-1.1981,1.0995000000000001,
翰宇药业_1300199.csv,-3.3808,-1.2799,-3.3808,-1.2799,2.1008999999999998,
老板电器_1002508.csv,-2.3649,-1.2799,-2.3649,-1.2799,1.085,
联发股份_1002394.csv,-2.0517,-1.2799,-2.0517,-1.2799,0.7717999999999998,
聚力文化_1002247.csv,-10.0386,-1.2799,-10.0386,-1.2799,8.758700000000001,
舍得酒业_0600702.csv,-4.8165,-1.1981,-4.8165,-1.1981,3.6183999999999994,
舜喆B_1200168.csv,-5.1852,-1.2799,-5.1852,-1.2799,3.9053,
芯能科技_0603105.csv,-9.9683,-1.1981,-9.9683,-1.1981,8.770199999999999,
苏交科_1300284.csv,-2.5217,-1.2799,-2.5217,-1.2799,1.2418,
苏利股份_0603585.csv,-4.0597,-1.1981,-4.0597,-1.1981,2.8616,
苏大维格_1300331.csv,-1.8277,-1.2799,-1.8277,-1.2799,0.5478000000000001,
苏威孚B_1200581.csv,-2.2279,-1.2799,-2.2279,-1.2799,0.948,
苏州龙杰_0603332.csv,-4.4406,-1.1981,-4.4406,-1.1981,3.2424999999999997,
英威腾_1002334.csv,-7.0278,-1.2799,-7.0278,-1.2799,5.7479,
英洛华_1000795.csv,-5.5118,-1.2799,-5.5118,-1.2799,4.2318999999999996,
茂化实华_1000637.csv,-9.9853,-1.2799,-9.9853,-1.2799,8.705400000000001,
茂硕电源_1002660.csv,-3.4392,-1.2799,-3.4392,-1.2799,2.1593,
荣华实业_0600311.csv,-5.2239,-1.1981,-5.2239,-1.1981,4.0258,
荣盛发展_1002146.csv,-2.1012,-1.2799,-2.1012,-1.2799,0.8212999999999999,
莎普爱思_0603168.csv,-9.9914,-1.1981,-9.9914,-1.1981,8.7933,
莱美药业_1300006.csv,-9.9757,-1.2799,-9.9757,-1.2799,8.6958,
菲利华_1300395.csv,-1.3423,-1.2799,-1.3423,-1.2799,0.06240000000000001,
菲达环保_0600526.csv,-5.0093,-1.1981,-5.0093,-1.1981,3.8111999999999995,
蒙娜丽莎_1002918.csv,-3.5108,-1.2799,-3.5108,-1.2799,2.2309,
蓝色光标_1300058.csv,-2.926,-1.2799,-2.926,-1.2799,1.6461000000000001,
蔚蓝生物_0603739.csv,-6.9411,-1.1981,-6.9411,-1.1981,5.742999999999999,
西安银行_0600928.csv,-3.568,-1.1981,-3.568,-1.1981,2.3699000000000003,
西泵股份_1002536.csv,-1.6651,-1.2799,-1.6651,-1.2799,0.3852,
西藏发展_1000752.csv,-1.4493,-1.2799,-1.4493,-1.2799,0.1694,
西部牧业_1300106.csv,-6.7385,-1.2799,-6.7385,-1.2799,5.458600000000001,
西部黄金_0601069.csv,-1.2239,-1.1981,-1.2239,-1.1981,0.025800000000000045,
西陇科学_1002584.csv,-3.1863,-1.2799,-3.1863,-1.2799,1.9064,
诚意药业_0603811.csv,-1.6083,-1.1981,-1.6083,-1.1981,0.4102000000000001,
诚益通_1300430.csv,-3.9326,-1.2799,-3.9326,-1.2799,2.6527,
豫能控股_1001896.csv,-10.0,-1.2799,-10.0,-1.2799,8.7201,
贝瑞基因_1000710.csv,-2.2484,-1.2799,-2.2484,-1.2799,0.9685000000000001,
贝达药业_1300558.csv,-4.2757,-1.2799,-4.2757,-1.2799,2.9957999999999996,
贵广网络_0600996.csv,-1.6637,-1.1981,-1.6637,-1.1981,0.4656,
贵绳股份_0600992.csv,-1.8805,-1.1981,-1.8805,-1.1981,0.6824000000000001,
赛意信息_1300687.csv,-1.8039,-1.2799,-1.8039,-1.2799,0.524,
赢合科技_1300457.csv,-1.8182,-1.2799,-1.8182,-1.2799,0.5383,
赣锋锂业_1002460.csv,-3.4074,-1.2799,-3.4074,-1.2799,2.1275,
达志科技_1300530.csv,-2.3,-1.2799,-2.3,-1.2799,1.0200999999999998,
迈为股份_1300751.csv,-9.0386,-1.2799,-9.0386,-1.2799,7.758700000000001,
远光软件_1002063.csv,-1.6098,-1.2799,-1.6098,-1.2799,0.32989999999999986,
连云港_0601008.csv,-8.7031,-1.1981,-8.7031,-1.1981,7.504999999999999,
通产丽星_1002243.csv,-10.0202,-1.2799,-10.0202,-1.2799,8.740300000000001,
通宇通讯_1002792.csv,-2.2255,-1.2799,-2.2255,-1.2799,0.9455999999999998,
通润装备_1002150.csv,-3.1401,-1.2799,-3.1401,-1.2799,1.8601999999999999,
通葡股份_0600365.csv,-5.0746,-1.1981,-5.0746,-1.1981,3.8765,
道道全_1002852.csv,-3.588,-1.2799,-3.588,-1.2799,2.3081,
郑州银行_1002936.csv,-1.7606,-1.2799,-1.7606,-1.2799,0.4806999999999999,
鄂武商A_1000501.csv,-2.9024,-1.2799,-2.9024,-1.2799,1.6225,
醋化股份_0603968.csv,-3.6935,-1.1981,-3.6935,-1.1981,2.4954,
重庆啤酒_0600132.csv,-2.7778,-1.1981,-2.7778,-1.1981,1.5797,
重庆百货_0600729.csv,-3.673,-1.1981,-3.673,-1.1981,2.4749,
金力永磁_1300748.csv,-4.3568,-1.2799,-4.3568,-1.2799,3.0768999999999997,
金卡智能_1300349.csv,-2.1043,-1.2799,-2.1043,-1.2799,0.8243999999999998,
金固股份_1002488.csv,-4.7151,-1.2799,-4.7151,-1.2799,3.4351999999999996,
金奥博_1002917.csv,-3.4068,-1.2799,-3.4068,-1.2799,2.1269,
金徽酒_0603919.csv,-3.2301,-1.1981,-3.2301,-1.1981,2.032,
金杯电工_1002533.csv,-9.019,-1.2799,-9.019,-1.2799,7.7391000000000005,
金正大_1002470.csv,-2.0896,-1.2799,-2.0896,-1.2799,0.8096999999999999,
金河生物_1002688.csv,-6.5217,-1.2799,-6.5217,-1.2799,5.2418,
金牌厨柜_0603180.csv,-5.4747,-1.1981,-5.4747,-1.1981,4.2766,
金石资源_0603505.csv,-4.8972,-1.1981,-4.8972,-1.1981,3.6990999999999996,
金科股份_1000656.csv,-2.3286,-1.2799,-2.3286,-1.2799,1.0486999999999997,
金融街_1000402.csv,-1.3205,-1.2799,-1.3205,-1.2799,0.04059999999999997,
金螳螂_1002081.csv,-1.7528,-1.2799,-1.7528,-1.2799,0.4728999999999999,
金诚信_0603979.csv,-3.4664,-1.1981,-3.4664,-1.1981,2.2683,
金贵银业_1002716.csv,-5.2503,-1.2799,-5.2503,-1.2799,3.9704,
金陵体育_1300651.csv,-4.2776,-1.2799,-4.2776,-1.2799,2.9976999999999996,
金风科技_1002202.csv,-4.3729,-1.2799,-4.3729,-1.2799,3.0929999999999995,
钱江摩托_1000913.csv,-4.4944,-1.2799,-4.4944,-1.2799,3.2144999999999997,
铁流股份_0603926.csv,-1.2493,-1.1981,-1.2493,-1.1981,0.051200000000000134,
锐科激光_1300747.csv,-1.9939,-1.2799,-1.9939,-1.2799,0.714,
长城汽车_0601633.csv,-3.8815,-1.1981,-3.8815,-1.1981,2.6834,
长川科技_1300604.csv,-8.0263,-1.2799,-8.0263,-1.2799,6.746400000000001,
长海股份_1300196.csv,-1.354,-1.2799,-1.354,-1.2799,0.07410000000000005,
长青集团_1002616.csv,-2.8909,-1.2799,-2.8909,-1.2799,1.6109999999999998,
闽发铝业_1002578.csv,-2.6596,-1.2799,-2.6596,-1.2799,1.3797000000000001,
阳光城_1000671.csv,-1.2857,-1.2799,-1.2857,-1.2799,0.005800000000000027,
阳煤化工_0600691.csv,-9.8901,-1.1981,-9.8901,-1.1981,8.692,
隆基股份_0601012.csv,-3.6518,-1.1981,-3.6518,-1.1981,2.4537000000000004,
雷迪克_1300652.csv,-1.5247,-1.2799,-1.5247,-1.2799,0.2447999999999999,
青岛银行_1002948.csv,-3.385,-1.2799,-3.385,-1.2799,2.1050999999999997,
青松股份_1300132.csv,-3.5961,-1.2799,-3.5961,-1.2799,2.3162,
鞍钢股份_1000898.csv,-2.1858,-1.2799,-2.1858,-1.2799,0.9058999999999999,
顶固集创_1300749.csv,-5.8929,-1.2799,-5.8929,-1.2799,4.6129999999999995,
顺丰控股_1002352.csv,-2.2125,-1.2799,-2.2125,-1.2799,0.9325999999999999,
顺灏股份_1002565.csv,-3.645,-1.2799,-3.645,-1.2799,2.3651,
飞乐音响_0600651.csv,-9.6838,-1.1981,-9.6838,-1.1981,8.4857,
飞荣达_1300602.csv,-1.3077,-1.2799,-1.3077,-1.2799,0.027800000000000047,
首钢股份_1000959.csv,-7.7093,-1.2799,-7.7093,-1.2799,6.429399999999999,
香山股份_1002870.csv,-9.9812,-1.2799,-9.9812,-1.2799,8.7013,
高德红外_1002414.csv,-1.6418,-1.2799,-1.6418,-1.2799,0.3618999999999999,
鱼跃医疗_1002223.csv,-1.7865,-1.2799,-1.7865,-1.2799,0.5065999999999999,
鲁抗医药_0600789.csv,-2.4975,-1.1981,-2.4975,-1.1981,1.2994,
鲍斯股份_1300441.csv,-3.0366,-1.2799,-3.0366,-1.2799,1.7567,
鹏辉能源_1300438.csv,-3.4233,-1.2799,-3.4233,-1.2799,2.1433999999999997,
鹏鼎控股_1002938.csv,-4.1176,-1.2799,-4.1176,-1.2799,2.8377000000000003,
鹭燕医药_1002788.csv,-3.4837,-1.2799,-3.4837,-1.2799,2.2037999999999998,
黑芝麻_1000716.csv,-7.2072,-1.2799,-7.2072,-1.2799,5.927300000000001,
龙元建设_0600491.csv,-2.5099,-1.1981,-2.5099,-1.1981,1.3118,
龙大肉食_1002726.csv,-5.6228,-1.2799,-5.6228,-1.2799,4.3429,
龙津药业_1002750.csv,-7.2361,-1.2799,-7.2361,-1.2799,5.956200000000001,
龙溪股份_0600592.csv,-1.7982,-1.1981,-1.7982,-1.1981,0.6001000000000001,
龙蟒佰利_1002601.csv,-3.1843,-1.2799,-3.1843,-1.2799,1.9043999999999999,
