股票名称, 股票跌幅天数, 股票总涨跌幅,
新乳业_1002946.csv,1,-10.0053,
新五丰_0600975.csv,2,-10.848899999999999,
新亚制程_1002388.csv,2,-5.255,
新余国科_1300722.csv,2,-3.7967,
新兴装备_1002933.csv,2,-6.7796,
新农开发_0600359.csv,2,-6.7174,
新农股份_1002942.csv,5,-9.8616,
新凤鸣_0603225.csv,2,-4.1129,
新力金融_0600318.csv,2,-5.3085,
新劲刚_1300629.csv,2,-6.218299999999999,
新华传媒_0600825.csv,3,-11.6982,
新华制药_1000756.csv,5,-11.574600000000002,
新华医疗_0600587.csv,5,-7.904499999999999,
新华网_0603888.csv,3,-9.5262,
新华联_1000620.csv,7,-11.815100000000001,
新华都_1002264.csv,2,-7.9964,
新华锦_0600735.csv,2,-7.9351,
新和成_1002001.csv,3,-5.9969,
新坐标_0603040.csv,2,-4.3255,
新大洲A_1000571.csv,5,-21.595,
新天然气_0603393.csv,2,-5.2065,
新天药业_1002873.csv,2,-5.88,
新奥股份_0600803.csv,2,-4.5804,
新安股份_0600596.csv,3,-6.3911999999999995,
新宏泰_0603016.csv,3,-7.2696000000000005,
新宙邦_1300037.csv,7,-9.808300000000003,
新宝股份_1002705.csv,2,-3.5838,
新文化_1300336.csv,2,-7.2095,
新日恒力_0600165.csv,4,-21.831899999999997,
新日股份_0603787.csv,2,-7.7722,
新易盛_1300502.csv,2,-2.7276,
新智认知_0603869.csv,2,-3.7237999999999998,
新泉股份_0603179.csv,2,-8.5022,
新洋丰_1000902.csv,2,-1.4493,
新湖中宝_0600208.csv,5,-8.1793,
新潮能源_0600777.csv,2,-14.638200000000001,
新澳股份_0603889.csv,2,-3.7588,
新界泵业_1002532.csv,2,-5.56,
新疆交建_1002941.csv,2,-13.2256,
新疆众和_0600888.csv,2,-7.6617,
新疆天业_0600075.csv,2,-11.231900000000001,
新疆浩源_1002700.csv,2,-13.3519,
新疆火炬_0603080.csv,2,-10.3543,
新研股份_1300159.csv,2,-6.352,
新纶科技_1002341.csv,3,-8.3975,
新美星_1300509.csv,2,-6.779,
新赛股份_0600540.csv,2,-10.686499999999999,
新通联_0603022.csv,4,-11.2643,
新野纺织_1002087.csv,2,-5.826,
新钢股份_0600782.csv,5,-15.2039,
新集能源_0601918.csv,2,-6.8372,
方大特钢_0600507.csv,1,-2.6081,
方正科技_0600601.csv,8,-7.096100000000001,
方正证券_0601901.csv,2,-5.8452,
方盛制药_0603998.csv,2,-7.9795,
旗滨集团_0601636.csv,2,-7.2417,
无锡银行_0600908.csv,5,-6.5659,
日上集团_1002593.csv,2,-10.518099999999999,
日出东方_0603366.csv,2,-5.7851,
日播时尚_0603196.csv,2,-7.673,
日机密封_1300470.csv,5,-7.6084,
日盈电子_0603286.csv,2,-5.2069,
日科化学_1300214.csv,2,-6.697900000000001,
旭升股份_0603305.csv,7,-14.976400000000002,
时代万恒_0600241.csv,2,-16.9719,
时代出版_0600551.csv,2,-5.502800000000001,
时代新材_0600458.csv,1,-6.2888,
旷达科技_1002516.csv,2,-8.1424,
旺能环境_1002034.csv,2,-5.0001,
昂利康_1002940.csv,2,-4.907500000000001,
昆药集团_0600422.csv,2,-9.9929,
昇兴股份_1002752.csv,2,-5.7318,
昊华能源_0601101.csv,2,-4.3634,
昌红科技_1300151.csv,2,-4.6854000000000005,
明德生物_1002932.csv,2,-10.0155,
明星电力_0600101.csv,2,-5.8385,
明泰铝业_0601677.csv,5,-5.725600000000001,
明牌珠宝_1002574.csv,4,-11.1732,
易尚展示_1002751.csv,3,-9.795200000000001,
易德龙_0603380.csv,1,-5.0189,
易成新能_1300080.csv,2,-4.1172,
易明医药_1002826.csv,2,-5.736800000000001,
易联众_1300096.csv,5,-9.5104,
易见股份_0600093.csv,2,-9.1772,
星云股份_1300648.csv,2,-7.883500000000001,
星光农机_0603789.csv,2,-4.7521,
星帅尔_1002860.csv,2,-8.7025,
星星科技_1300256.csv,2,-10.4942,
星期六_1002291.csv,3,-12.5486,
星源材质_1300568.csv,2,-7.1889,
星网宇达_1002829.csv,5,-6.818,
星辉娱乐_1300043.csv,1,-7.0568,
春光科技_0603657.csv,2,-4.183,
春兰股份_0600854.csv,2,-7.4305,
春秋航空_0601021.csv,2,-2.2845,
昭衍新药_0603127.csv,2,-4.3523,
晋西车轴_0600495.csv,2,-7.3889,
晓程科技_1300139.csv,2,-18.5544,
晨光生物_1300138.csv,2,-17.1764,
晨化股份_1300610.csv,3,-7.9901,
晨曦航空_1300581.csv,2,-8.6189,
晨鸣B_1200488.csv,2,-1.4558000000000002,
晨鸣纸业_1000488.csv,2,-5.8483,
普利特_1002324.csv,5,-8.7163,
普路通_1002769.csv,2,-7.4818,
普邦股份_1002663.csv,4,-9.3835,
景兴纸业_1002067.csv,2,-6.9914000000000005,
景嘉微_1300474.csv,2,-5.6848,
景峰医药_1000908.csv,2,-6.292299999999999,
景旺电子_0603228.csv,2,-3.8847,
晶华新材_0603683.csv,2,-14.1698,
晶瑞股份_1300655.csv,2,-6.3805000000000005,
智云股份_1300097.csv,2,-9.243200000000002,
智度股份_1000676.csv,2,-8.0338,
智慧松德_1300173.csv,5,-16.8809,
暴风集团_1300431.csv,5,-15.285400000000001,
曲江文旅_0600706.csv,4,-12.3733,
曲美家居_0603818.csv,2,-3.5714,
有研新材_0600206.csv,2,-7.6530000000000005,
朗姿股份_1002612.csv,2,-5.406700000000001,
朗新科技_1300682.csv,4,-15.4807,
朗迪集团_0603726.csv,2,-6.603400000000001,
木林森_1002745.csv,2,-7.4872,
未名医药_1002581.csv,2,-9.052999999999999,
本钢板材_1000761.csv,3,-6.3260000000000005,
机器人_1300024.csv,2,-4.1911,
机电B股_0900925.csv,2,-0.5319,
杉杉股份_0600884.csv,2,-8.6835,
杭叉集团_0603298.csv,2,-4.5419,
杭州园林_1300649.csv,2,-5.2044,
杭州解百_0600814.csv,2,-3.9739,
杭州银行_0600926.csv,5,-5.3161000000000005,
杭汽轮B_1200771.csv,2,-3.334,
杭萧钢构_0600477.csv,2,-4.7008,
杭钢股份_0600126.csv,2,-6.0954999999999995,
杭锅股份_1002534.csv,2,-5.6833,
杭齿前进_0601177.csv,7,-11.9051,
杰克股份_0603337.csv,2,-3.177,
杰瑞股份_1002353.csv,4,-12.1245,
林州重机_1002535.csv,2,-10.0595,
林海股份_0600099.csv,2,-3.4642,
柘中股份_1002346.csv,3,-8.6404,
柳工_1000528.csv,2,-8.2233,
柳钢股份_0601003.csv,2,-6.3271999999999995,
标准股份_0600302.csv,2,-9.5116,
栖霞建设_0600533.csv,2,-5.6009,
株冶集团_0600961.csv,8,-20.543000000000003,
格力地产_0600185.csv,2,-4.5336,
格尔软件_0603232.csv,2,-9.0771,
格林美_1002340.csv,2,-5.5135000000000005,
桂东电力_0600310.csv,2,-7.7318,
桂冠电力_0600236.csv,7,-4.4035,
桂发祥_1002820.csv,2,-2.5245,
桂林三金_1002275.csv,2,-4.846,
桂林旅游_1000978.csv,4,-9.058,
桐昆股份_0601233.csv,3,-6.3893,
梅花生物_0600873.csv,2,-5.9208,
梅轮电梯_0603321.csv,5,-15.1547,
梅雁吉祥_0600868.csv,3,-26.8364,
梦百合_0603313.csv,2,-2.3933999999999997,
梦网集团_1002123.csv,2,-5.9986,
梦舟股份_0600255.csv,2,-15.5032,
棒杰股份_1002634.csv,2,-8.0369,
棕榈股份_1002431.csv,2,-6.2845,
森源电气_1002358.csv,2,-5.415900000000001,
森远股份_1300210.csv,2,-9.050899999999999,
森霸传感_1300701.csv,3,-10.5303,
楚天科技_1300358.csv,2,-4.9539,
楚天高速_0600035.csv,5,-8.0152,
楚江新材_1002171.csv,2,-4.3478,
榕基软件_1002474.csv,2,-7.5837,
模塑科技_1000700.csv,2,-9.6971,
横店东磁_1002056.csv,5,-12.4421,
横店影视_0603103.csv,5,-18.21,
横河模具_1300539.csv,2,-8.3255,
欢瑞世纪_1000892.csv,2,-11.896700000000001,
欣锐科技_1300745.csv,2,-12.6395,
欧亚集团_0600697.csv,3,-3.9278,
欧比特_1300053.csv,2,-9.3056,
欧派家居_0603833.csv,3,-2.2198,
歌华有线_0600037.csv,3,-5.7933,
正业科技_1300410.csv,2,-4.4761,
正丹股份_1300641.csv,2,-6.8957,
正泰电器_0601877.csv,2,-9.825199999999999,
步森股份_1002569.csv,3,-16.744799999999998,
步步高_1002251.csv,2,-7.3947,
步长制药_0603858.csv,2,-1.6335,
武汉中商_1000785.csv,2,-5.179399999999999,
武汉控股_0600168.csv,2,-6.758800000000001,
毅昌股份_1002420.csv,2,-9.1587,
比亚迪_1002594.csv,2,-4.8467,
民丰特纸_0600235.csv,1,-9.8168,
民德电子_1300656.csv,2,-5.7563,
民生银行_0600016.csv,5,-5.3850999999999996,
氯碱B股_0900908.csv,2,-3.1464,
氯碱化工_0600618.csv,2,-11.5306,
永东股份_1002753.csv,2,-9.5017,
永兴特钢_1002756.csv,2,-6.9426,
永创智能_0603901.csv,2,-4.6136,
永利股份_1300230.csv,2,-5.546399999999999,
永和智控_1002795.csv,7,-8.974499999999999,
永太科技_1002326.csv,2,-5.547499999999999,
永安林业_1000663.csv,7,-11.826199999999998,
永安行_0603776.csv,2,-8.9914,
永悦科技_0603879.csv,2,-5.9775,
永新光学_0603297.csv,1,-9.5708,
永泰能源_0600157.csv,2,-9.798,
永清环保_1300187.csv,2,-17.613,
永福股份_1300712.csv,2,-6.1861,
永鼎股份_0600105.csv,2,-6.5602,
汇嘉时代_0603101.csv,4,-8.2665,
汇川技术_1300124.csv,5,-8.5592,
汇得科技_0603192.csv,2,-6.874,
汇洁股份_1002763.csv,1,-0.9793,
汇通能源_0600605.csv,2,-5.9495000000000005,
汇金通_0603577.csv,2,-8.6425,
汇鸿集团_0600981.csv,4,-12.2309,
汉商集团_0600774.csv,4,-7.7744,
汉嘉设计_1300746.csv,2,-7.510000000000001,
汉宇集团_1300403.csv,2,-5.2087,
汉森制药_1002412.csv,4,-15.1619,
江中药业_0600750.csv,2,-3.2504,
江丰电子_1300666.csv,2,-6.4645,
江化微_0603078.csv,2,-6.9753,
江南水务_0601199.csv,2,-7.5382,
江南高纤_0600527.csv,2,-6.3099,
江山欧派_0603208.csv,2,-6.8726,
江河集团_0601886.csv,3,-5.3394,
江泉实业_0600212.csv,2,-11.979600000000001,
江海股份_1002484.csv,2,-6.4971,
江淮汽车_0600418.csv,2,-6.0454,
江特电机_1002176.csv,2,-9.776,
江苏吴中_0600200.csv,3,-10.372399999999999,
江苏国信_1002608.csv,5,-13.779499999999999,
江苏国泰_1002091.csv,3,-6.6094,
江苏新能_0603693.csv,2,-10.5803,
江苏有线_0600959.csv,3,-6.221699999999999,
江苏神通_1002438.csv,2,-4.7863,
江苏租赁_0600901.csv,2,-5.8299,
江苏银行_0600919.csv,8,-6.2941,
江苏阳光_0600220.csv,2,-6.7919,
江苏雷利_1300660.csv,2,-4.8133,
江西铜业_0600362.csv,2,-5.1532,
江西长运_0600561.csv,2,-7.239800000000001,
江铃B_1200550.csv,2,-6.318,
江铃汽车_1000550.csv,2,-4.27,
江阴银行_1002807.csv,2,-3.7851999999999997,
江龙船艇_1300589.csv,6,-17.1507,
沃华医药_1002107.csv,2,-4.7052000000000005,
沃尔核材_1002130.csv,2,-9.1853,
沃格光电_0603773.csv,1,-10.0,
沃森生物_1300142.csv,2,-5.8369,
沈阳机床_1000410.csv,2,-6.2136,
沙河股份_1000014.csv,2,-6.8002,
沙钢股份_1002075.csv,2,-9.7422,
沧州大化_0600230.csv,3,-18.365,
沧州明珠_1002108.csv,2,-7.5617,
沪宁股份_1300669.csv,2,-5.2339,
沪电股份_1002463.csv,2,-5.5995,
河北宣工_1000923.csv,2,-4.3991,
河钢股份_1000709.csv,2,-4.4069,
泛海控股_1000046.csv,2,-7.0029,
泰合健康_1000790.csv,3,-8.981499999999999,
泰和新材_1002254.csv,6,-9.14,
泰嘉股份_1002843.csv,2,-5.7389,
泰山石油_1000554.csv,4,-11.1778,
泰永长征_1002927.csv,2,-10.6204,
泰瑞机器_0603289.csv,2,-1.2495,
泰禾光电_0603656.csv,2,-5.0184,
泰达股份_1000652.csv,2,-6.4651,
洋河股份_1002304.csv,3,-3.7990000000000004,
洛凯股份_0603829.csv,3,-23.299,
洛阳玻璃_0600876.csv,2,-6.6962,
洛阳钼业_0603993.csv,2,-5.0587,
津劝业_0600821.csv,2,-7.715,
津膜科技_1300334.csv,2,-6.8004,
洪城水业_0600461.csv,2,-4.7029,
洪涛股份_1002325.csv,2,-10.097999999999999,
洲明科技_1300232.csv,2,-5.7009,
洽洽食品_1002557.csv,2,-7.4651,
浙商证券_0601878.csv,2,-4.8217,
浙数文化_0600633.csv,2,-4.175000000000001,
浙江世宝_1002703.csv,2,-10.77,
浙江东方_0600120.csv,2,-6.0717,
浙江东日_0600113.csv,2,-7.3393,
浙江交科_1002061.csv,2,-10.2661,
浙江医药_0600216.csv,1,-1.6086,
浙江广厦_0600052.csv,2,-4.8676,
浙江美大_1002677.csv,1,-1.6727,
浙江震元_1000705.csv,2,-6.4106,
浙江鼎力_0603338.csv,2,-2.5164999999999997,
浙江龙盛_0600352.csv,4,-7.8344,
浙能电力_0600023.csv,2,-3.1079999999999997,
浦东建设_0600284.csv,3,-10.8912,
浦发银行_0600000.csv,5,-5.862,
浩丰科技_1300419.csv,2,-6.0524,
浩云科技_1300448.csv,2,-4.9422999999999995,
浩物股份_1000757.csv,2,-2.921,
浪潮软件_0600756.csv,2,-6.539899999999999,
海伦哲_1300201.csv,2,-6.71,
海伦钢琴_1300329.csv,2,-2.7729,
海信电器_0600060.csv,5,-8.469899999999999,
海兴电力_0603556.csv,2,-4.2928,
海创B股_0900955.csv,5,-4.723599999999999,
海利得_1002206.csv,8,-12.136199999999999,
海南橡胶_0601118.csv,2,-8.8286,
海南海药_1000566.csv,1,-8.4555,
海南瑞泽_1002596.csv,5,-14.1977,
海南矿业_0601969.csv,2,-5.3805,
海南高速_1000886.csv,2,-7.054500000000001,
海印股份_1000861.csv,2,-6.8185,
海天味业_0603288.csv,1,-2.627,
海天精工_0601882.csv,2,-7.1784,
海宁皮城_1002344.csv,2,-5.8759,
海容冷链_0603187.csv,3,-5.491200000000001,
海峡环保_0603817.csv,4,-9.9391,
海峡股份_1002320.csv,4,-9.3222,
海川智能_1300720.csv,2,-3.636,
海康威视_1002415.csv,5,-9.203400000000002,
海德股份_1000567.csv,2,-13.297799999999999,
海思科_1002653.csv,2,-6.4375,
海控B股_0900945.csv,2,-1.6216,
海普瑞_1002399.csv,2,-1.5161,
海格通信_1002465.csv,2,-6.1629,
海欣B股_0900917.csv,8,-5.0604,
海欣食品_1002702.csv,2,-2.2814,
海正药业_0600267.csv,2,-5.275,
海汽集团_0603069.csv,2,-6.9054,
海油工程_0600583.csv,4,-9.5913,
海泰发展_0600082.csv,3,-10.192300000000001,
海源复材_1002529.csv,2,-11.6023,
海澜之家_0600398.csv,7,-9.874799999999999,
海特高新_1002023.csv,2,-6.3253,
海王生物_1000078.csv,5,-6.8831,
海立B股_0900910.csv,2,-1.1408,
海立股份_0600619.csv,2,-4.9032,
海联金汇_1002537.csv,3,-11.052,
海能达_1002583.csv,2,-4.7622,
海航创新_0600555.csv,2,-8.6402,
海航基础_0600515.csv,2,-4.9349,
海航投资_1000616.csv,5,-9.0745,
海航控股_0600221.csv,2,-4.5564,
海螺型材_1000619.csv,2,-5.1757,
海螺水泥_0600585.csv,2,-3.0214000000000003,
海越能源_0600387.csv,3,-13.7263,
海辰药业_1300584.csv,2,-3.9008000000000003,
海达股份_1300320.csv,2,-7.6352,
海陆重工_1002255.csv,2,-6.6533,
海顺新材_1300501.csv,2,-3.1599,
海马汽车_1000572.csv,2,-9.8732,
海鸥住工_1002084.csv,2,-6.6111,
海默科技_1300084.csv,4,-12.707899999999999,
润建通信_1002929.csv,2,-6.5487,
润禾材料_1300727.csv,2,-7.9144000000000005,
润达医疗_0603108.csv,2,-4.8123,
涪陵榨菜_1002507.csv,3,-3.3240999999999996,
涪陵电力_0600452.csv,2,-6.684200000000001,
淮北矿业_0600985.csv,2,-4.2686,
深中华A_1000017.csv,2,-6.9087,
深中华B_1200017.csv,5,-5.8241000000000005,
深冷股份_1300540.csv,4,-29.6505,
深华发B_1200020.csv,6,-2.4570000000000003,
深南电A_1000037.csv,3,-13.4513,
深圳惠程_1002168.csv,2,-8.0612,
深圳新星_0603978.csv,2,-7.9063,
深圳机场_1000089.csv,5,-4.1445,
深圳燃气_0601139.csv,2,-3.4556,
深圳能源_1000027.csv,2,-4.65,
深大通_1000038.csv,2,-13.4053,
深天马A_1000050.csv,2,-13.0804,
深康佳A_1000016.csv,2,-7.103,
深康佳B_1200016.csv,3,-3.125,
深振业A_1000006.csv,2,-5.5857,
深深宝A_1000019.csv,2,-3.0787,
深深宝B_1200019.csv,6,-4.777,
深物业A_1000011.csv,2,-4.7028,
深赛格B_1200058.csv,5,-3.8127,
深赛格_1000058.csv,3,-11.6308,
深高速_0600548.csv,2,-2.6004,
淳中科技_0603516.csv,2,-5.5607,
清水源_1300437.csv,2,-9.1856,
清源股份_0603628.csv,2,-9.299,
渝三峡A_1000565.csv,2,-8.5722,
渝开发_1000514.csv,3,-10.165700000000001,
渤海汽车_0600960.csv,2,-9.6187,
渤海租赁_1000415.csv,5,-11.6792,
渤海股份_1000605.csv,2,-4.9998,
温州宏丰_1300283.csv,2,-20.0529,
温氏股份_1300498.csv,1,-3.8943,
游久游戏_0600652.csv,4,-18.350499999999997,
游族网络_1002174.csv,6,-16.1271,
湖北广电_1000665.csv,3,-5.753,
湖北能源_1000883.csv,8,-9.251999999999999,
湖南发展_1000722.csv,3,-7.8894,
湖南投资_1000548.csv,2,-8.7148,
湖南盐业_0600929.csv,2,-8.1214,
湘油泵_0603319.csv,2,-6.0395,
湘潭电化_1002125.csv,2,-5.8395,
湘邮科技_0600476.csv,2,-9.586500000000001,
溢多利_1300381.csv,3,-4.9460999999999995,
滨化股份_0601678.csv,2,-12.093900000000001,
滨海能源_1000695.csv,2,-5.0877,
漫步者_1002351.csv,4,-12.6905,
漳泽电力_1000767.csv,2,-8.0587,
潍柴动力_1000338.csv,2,-9.037600000000001,
潍柴重机_1000880.csv,2,-5.4388,
潜能恒信_1300191.csv,2,-6.4062,
潞安环能_0601699.csv,2,-4.5579,
潮宏基_1002345.csv,2,-7.269299999999999,
澄天伟业_1300689.csv,5,-11.9724,
澄星股份_0600078.csv,2,-4.0225,
澳柯玛_0600336.csv,2,-7.1712,
澳洋健康_1002172.csv,2,-7.5139000000000005,
濮耐股份_1002225.csv,2,-5.816400000000001,
濮阳惠成_1300481.csv,2,-14.0079,
瀚叶股份_0600226.csv,3,-15.2675,
瀚蓝环境_0600323.csv,2,-6.0709,
灵康药业_0603669.csv,2,-4.5382,
炼石航空_1000697.csv,2,-6.2328,
烽火通信_0600498.csv,2,-6.681,
焦作万方_1000612.csv,6,-9.8533,
燕京啤酒_1000729.csv,4,-7.5153,
燕塘乳业_1002732.csv,2,-6.1541999999999994,
爱仕达_1002403.csv,2,-4.723,
爱康科技_1002610.csv,2,-7.6311,
爱建集团_0600643.csv,2,-6.6488000000000005,
爱普股份_0603020.csv,2,-8.2225,
爱柯迪_0600933.csv,2,-5.893800000000001,
片仔癀_0600436.csv,5,-6.8641,
牧原股份_1002714.csv,1,-7.7505,
牧高笛_0603908.csv,1,-10.0,
物产中大_0600704.csv,2,-6.382,
物贸B股_0900927.csv,3,-1.4445999999999999,
特一药业_1002728.csv,2,-4.8199000000000005,
特力A_1000025.csv,3,-7.504300000000001,
特变电工_0600089.csv,2,-5.646800000000001,
猛狮科技_1002684.csv,2,-13.5927,
獐子岛_1002069.csv,6,-14.691499999999998,
王府井_0600859.csv,5,-10.602599999999999,
环旭电子_0601231.csv,7,-13.5979,
环能科技_1300425.csv,2,-7.5359,
现代制药_0600420.csv,2,-5.1609,
现代投资_1000900.csv,2,-7.6084,
玲珑轮胎_0601966.csv,6,-9.698500000000001,
珈伟新能_1300317.csv,2,-9.9363,
珍宝岛_0603567.csv,3,-5.850300000000001,
珠江啤酒_1002461.csv,4,-11.0249,
珠江实业_0600684.csv,2,-7.8669,
珠海中富_1000659.csv,1,-3.1609,
珠海港_1000507.csv,2,-6.4228000000000005,
理工光科_1300557.csv,2,-6.780200000000001,
瑞丰光电_1300241.csv,2,-10.5831,
瑞丰高材_1300243.csv,2,-8.989,
瑞凌股份_1300154.csv,2,-6.4257,
瑞和股份_1002620.csv,2,-5.5331,
瑞尔特_1002790.csv,2,-1.9689999999999999,
瑞康医药_1002589.csv,3,-5.1549,
瑞普生物_1300119.csv,2,-14.5139,
瑞茂通_0600180.csv,3,-9.7036,
瑞贝卡_0600439.csv,2,-5.7425,
瓦轴B_1200706.csv,5,-3.9007,
甘肃电投_1000791.csv,6,-12.326199999999998,
生意宝_1002095.csv,2,-7.1291,
生益科技_0600183.csv,1,0.0,
申万宏源_1000166.csv,2,-2.552,
申能股份_0600642.csv,5,-4.9293,
申通地铁_0600834.csv,3,-5.439900000000001,
申通快递_1002468.csv,2,-3.6147,
电光科技_1002730.csv,2,-8.5421,
电子城_0600658.csv,3,-6.371,
电工合金_1300697.csv,2,-7.3764,
电广传媒_1000917.csv,3,-12.1934,
电科院_1300215.csv,2,-4.7794,
电魂网络_0603258.csv,2,-6.8551,
畅联股份_0603648.csv,3,-6.7076,
界龙实业_0600836.csv,7,-12.1519,
登海种业_1002041.csv,2,-12.7075,
白云山_0600332.csv,1,-2.6549,
白云电器_0603861.csv,2,-4.4024,
白银有色_0601212.csv,2,-6.1944,
百傲化学_0603360.csv,1,-6.7164,
百利电气_0600468.csv,2,-9.1569,
百大集团_0600865.csv,2,-4.911099999999999,
百川股份_1002455.csv,2,-5.7848,
百川能源_0600681.csv,5,-9.3625,
百洋股份_1002696.csv,3,-8.3599,
百联股份_0600827.csv,2,-2.9211,
百花村_0600721.csv,2,-12.9191,
百达精工_0603331.csv,2,-5.7526,
百邦科技_1300736.csv,5,-9.7192,
百隆东方_0601339.csv,2,-3.4592,
皇庭B_1200056.csv,2,-4.513199999999999,
皇庭国际_1000056.csv,2,-11.7391,
皇马科技_0603181.csv,2,-5.6957,
皖天然气_0603689.csv,2,-3.2287000000000003,
皖新传媒_0601801.csv,5,-12.6432,
皖维高新_0600063.csv,2,-5.3232,
皖能电力_1000543.csv,2,-6.262600000000001,
皖通高速_0600012.csv,2,-5.8765,
皮阿诺_1002853.csv,2,-6.9033999999999995,
益佰制药_0600594.csv,2,-5.3623,
益民集团_0600824.csv,5,-8.970500000000001,
益盛药业_1002566.csv,2,-8.325700000000001,
盐田港_1000088.csv,5,-14.029599999999999,
盘江股份_0600395.csv,2,-4.6719,
盘龙药业_1002864.csv,5,-13.6751,
盛和资源_0600392.csv,3,-7.788400000000001,
盛屯矿业_0600711.csv,2,-7.522,
盛弘股份_1300693.csv,2,-6.9839,
盛讯达_1300518.csv,2,-8.7348,
盛达矿业_1000603.csv,2,-4.4963999999999995,
盛运环保_1300090.csv,2,-20.182000000000002,
盛通股份_1002599.csv,2,-6.8044,
盾安环境_1002011.csv,2,-8.601099999999999,
省广集团_1002400.csv,3,-8.2231,
真视通_1002771.csv,2,-8.0597,
睿能科技_0603933.csv,2,-8.0504,
石化机械_1000852.csv,4,-10.1742,
石基信息_1002153.csv,2,-5.3774,
石大胜华_0603026.csv,4,-16.848300000000002,
石英股份_0603688.csv,2,-6.9756,
硅宝科技_1300019.csv,2,-8.3537,
碧水源_1300070.csv,2,-6.1916,
碳元科技_0603133.csv,2,-11.7903,
祁连山_0600720.csv,2,-6.856199999999999,
神农基因_1300189.csv,2,-4.3434,
神剑股份_1002361.csv,2,-6.6649,
神力股份_0603819.csv,2,-4.3178,
神奇B股_0900904.csv,2,-2.2227,
神奇制药_0600613.csv,2,-7.5557,
神州长城_1000018.csv,2,-10.354600000000001,
神思电子_1300479.csv,2,-7.8643,
神火股份_1000933.csv,2,-8.6516,
神雾环保_1300156.csv,2,-15.6878,
神雾节能_1000820.csv,2,-10.0806,
祥和实业_0603500.csv,4,-7.3004,
祥源文化_0600576.csv,2,-6.4239,
福建水泥_0600802.csv,2,-3.8919,
福建高速_0600033.csv,2,-4.530200000000001,
福成股份_0600965.csv,3,-9.6749,
福日电子_0600203.csv,2,-5.4018,
福星股份_1000926.csv,2,-3.7645999999999997,
福晶科技_1002222.csv,2,-4.750400000000001,
福瑞股份_1300049.csv,4,-16.250799999999998,
福耀玻璃_0600660.csv,2,-4.6104,
福能股份_0600483.csv,8,-12.3452,
福达股份_0603166.csv,2,-6.1257,
福鞍股份_0603315.csv,2,-7.1625,
禾望电气_0603063.csv,2,-2.8256,
秀强股份_1300160.csv,2,-8.1584,
科伦药业_1002422.csv,5,-6.604900000000001,
科信技术_1300565.csv,2,-12.2924,
科创新源_1300731.csv,2,-7.412000000000001,
科力尔_1002892.csv,2,-11.7493,
科华控股_0603161.csv,2,-5.8449,
科华生物_1002022.csv,2,-5.362,
科士达_1002518.csv,2,-4.6032,
科大智能_1300222.csv,2,-6.0429,
科大讯飞_1002230.csv,2,-5.684799999999999,
科恒股份_1300340.csv,2,-11.3366,
科斯伍德_1300192.csv,2,-6.8354,
科新机电_1300092.csv,2,-5.4308,
科林电气_0603050.csv,2,-6.718299999999999,
科森科技_0603626.csv,3,-9.7197,
科沃斯_0603486.csv,5,-9.814900000000002,
科泰电源_1300153.csv,2,-8.3757,
科蓝软件_1300663.csv,2,-6.8359,
科达利_1002850.csv,3,-11.2803,
科达洁能_0600499.csv,2,-7.418799999999999,
科达股份_0600986.csv,2,-7.134399999999999,
科迪乳业_1002770.csv,2,-7.4315999999999995,
科锐国际_1300662.csv,2,-9.2872,
科陆电子_1002121.csv,2,-2.1173,
秦安股份_0603758.csv,2,-9.8247,
秦川机床_1000837.csv,2,-5.6176,
秦港股份_0601326.csv,2,-4.3062,
积成电子_1002339.csv,2,-6.0150999999999994,
移为通信_1300590.csv,2,-6.3953,
穗恒运A_1000531.csv,2,-10.026,
立华股份_1300761.csv,1,-9.9871,
立思辰_1300010.csv,4,-7.734999999999999,
章源钨业_1002378.csv,2,-9.209,
第一医药_0600833.csv,4,-8.4261,
粤传媒_1002181.csv,3,-14.4529,
粤华包B_1200986.csv,5,-4.5834,
粤宏远A_1000573.csv,4,-10.6517,
粤桂股份_1000833.csv,2,-10.4528,
粤水电_1002060.csv,2,-7.580500000000001,
粤电力A_1000539.csv,6,-9.0348,
粤电力B_1200539.csv,7,-3.5883000000000003,
粤高速A_1000429.csv,5,-4.0241999999999996,
粤高速B_1200429.csv,6,-1.6614,
精准信息_1300099.csv,2,-7.2942,
精华制药_1002349.csv,2,-6.2733,
精工钢构_0600496.csv,2,-9.174,
精测电子_1300567.csv,2,-5.9621,
精研科技_1300709.csv,1,-6.8887,
精艺股份_1002295.csv,3,-6.4107,
精达股份_0600577.csv,2,-7.3671999999999995,
索通发展_0603612.csv,2,-6.7304,
紫光学大_1000526.csv,9,-15.963700000000001,
紫光股份_1000938.csv,2,-7.7853,
紫江企业_0600210.csv,3,-10.226,
紫金矿业_0601899.csv,2,-4.6352,
紫金银行_0601860.csv,1,-5.5879,
紫鑫药业_1002118.csv,3,-19.1286,
红墙股份_1002809.csv,2,-4.2646,
红太阳_1000525.csv,2,-6.3614999999999995,
红宇新材_1300345.csv,2,-3.8157,
红宝丽_1002165.csv,2,-3.8335,
红日药业_1300026.csv,2,-5.0591,
红星发展_0600367.csv,2,-4.8208,
红蜻蜓_0603116.csv,2,-7.4503,
纳思达_1002180.csv,3,-5.3562,
经纬辉开_1300120.csv,2,-6.6042000000000005,
继峰股份_0603997.csv,2,-12.0837,
维业股份_1300621.csv,2,-9.6325,
