股票名称, 股票滞后天数, 股票总滞后幅,
天山生物_1300313.csv,1,8.7346,
天山股份_1000877.csv,2,2.7373,
天广中茂_1002509.csv,2,12.0726,
天康生物_1002100.csv,2,9.949,
天桥起重_1002523.csv,2,3.0108,
天永智能_0603895.csv,2,4.147799999999999,
天津普林_1002134.csv,5,7.057999999999999,
天津松江_0600225.csv,3,19.366,
天津港_0600717.csv,2,2.076,
天润乳业_0600419.csv,1,1.5923,
天润曲轴_1002283.csv,3,6.1301,
天目湖_0603136.csv,1,2.2588,
天目药业_0600671.csv,1,6.1548,
天神娱乐_1002354.csv,2,13.079500000000001,
天药股份_0600488.csv,2,12.2103,
天赐材料_1002709.csv,1,0.1723999999999999,
天邦股份_1002124.csv,1,2.5274,
天风证券_0601162.csv,3,6.056699999999999,
天首发展_1000611.csv,2,4.4131,
天马科技_0603668.csv,3,2.4968,
天鹅股份_0603029.csv,2,2.2661999999999995,
天齐锂业_1002466.csv,1,1.5764,
天龙光电_1300029.csv,2,1.5189000000000004,
太化股份_0600281.csv,4,17.4193,
太原重工_0600169.csv,2,3.4060999999999995,
太平洋_0601099.csv,1,0.4607000000000001,
太平鸟_0603877.csv,3,1.1508999999999996,
太极集团_0600129.csv,3,5.3565,
太钢不锈_1000825.csv,3,4.7041,
太阳能_1000591.csv,2,4.1398,
太龙照明_1300650.csv,1,0.8197999999999999,
太龙药业_0600222.csv,2,5.0405,
奇正藏药_1002287.csv,1,0.016999999999999904,
奥克股份_1300082.csv,2,2.5563,
奥康国际_0603001.csv,2,3.0888999999999998,
奥拓电子_1002587.csv,3,10.0178,
奥特佳_1002239.csv,2,6.9169,
奥特迅_1002227.csv,2,3.7054000000000005,
奥瑞金_1002701.csv,1,1.5082,
奥翔药业_0603229.csv,1,0.5162,
奥联电子_1300585.csv,2,1.2929000000000002,
奥飞娱乐_1002292.csv,3,7.0768,
好当家_0600467.csv,1,4.394,
好莱客_0603898.csv,1,0.14240000000000008,
如意集团_1002193.csv,4,6.2195,
如通股份_0603036.csv,4,6.2094000000000005,
姚记扑克_1002605.csv,1,1.0015,
威创股份_1002308.csv,2,3.6081000000000003,
威华股份_1002240.csv,1,8.6905,
威孚高科_1000581.csv,7,13.2502,
威尔泰_1002058.csv,2,4.103400000000001,
威尔药业_0603351.csv,1,0.39860000000000007,
威帝股份_0603023.csv,2,4.652,
威海广泰_1002111.csv,1,1.2860999999999998,
威龙股份_0603779.csv,2,1.4839999999999998,
宁波东力_1002164.csv,4,14.0256,
宁波中百_0600857.csv,2,3.2889,
宁波华翔_1002048.csv,1,1.4106999999999998,
宁波富达_0600724.csv,2,3.3592999999999997,
宁波富邦_0600768.csv,2,4.4145,
宁波水表_0603700.csv,1,1.7272999999999998,
宁波海运_0600798.csv,4,8.313999999999998,
宁波银行_1002142.csv,1,1.0088,
宁波高发_0603788.csv,6,6.5357,
宇晶股份_1002943.csv,3,6.132,
宇通客车_0600066.csv,2,9.962299999999999,
安信信托_0600816.csv,2,9.8399,
安利股份_1300218.csv,2,2.4745,
安徽合力_0600761.csv,1,0.6475,
安控科技_1300370.csv,2,3.5116000000000005,
安正时尚_0603839.csv,2,3.3680999999999996,
安纳达_1002136.csv,1,1.6122,
安记食品_0603696.csv,1,5.9951,
安迪苏_0600299.csv,5,12.0563,
安道麦A_1000553.csv,4,3.2823,
安阳钢铁_0600569.csv,2,3.8282999999999996,
安靠智电_1300617.csv,3,3.2419000000000002,
完美世界_1002624.csv,2,2.4774000000000003,
宏创控股_1002379.csv,1,2.5244,
宏川智慧_1002930.csv,4,8.5815,
宏昌电子_0603002.csv,2,6.2756,
宏辉果蔬_0603336.csv,1,5.8204,
宏达新材_1002211.csv,3,17.4019,
宏达矿业_0600532.csv,2,3.6402,
宗申动力_1001696.csv,4,21.575000000000003,
宜宾纸业_0600793.csv,2,3.2497,
宝利国际_1300135.csv,2,3.5776000000000003,
宝德股份_1300023.csv,4,23.2764,
宝胜股份_0600973.csv,2,5.739899999999999,
宝色股份_1300402.csv,1,2.0726,
宝莫股份_1002476.csv,3,4.435499999999999,
宝莱特_1300246.csv,1,4.217499999999999,
宝鹰股份_1002047.csv,2,0.4953000000000001,
实丰文化_1002862.csv,1,6.646000000000001,
富春环保_1002479.csv,2,1.6639999999999997,
富森美_1002818.csv,1,1.517,
富瀚微_1300613.csv,2,1.7952,
寒锐钴业_1300618.csv,2,1.9941,
小商品城_0600415.csv,2,3.7419000000000002,
小天鹅A_1000418.csv,1,1.6759,
小天鹅B_1200418.csv,1,1.0511,
小康股份_0601127.csv,2,3.6949999999999994,
尔康制药_1300267.csv,1,3.4524000000000004,
尖峰集团_0600668.csv,1,4.3682,
尚品宅配_1300616.csv,3,3.0038,
展鹏科技_0603488.csv,2,6.3871,
山东华鹏_0603021.csv,1,1.9903000000000002,
山东墨龙_1002490.csv,4,7.1903999999999995,
山东海化_1000822.csv,2,3.309,
山东矿机_1002526.csv,4,4.1958,
山东路桥_1000498.csv,1,3.4669000000000003,
山东钢铁_0600022.csv,2,2.7231,
山东高速_0600350.csv,1,0.23340000000000005,
山大华特_1000915.csv,1,1.5453999999999999,
山推股份_1000680.csv,2,4.8038,
山西焦化_0600740.csv,2,4.8222,
山西路桥_1000755.csv,1,2.6925,
岭南控股_1000524.csv,4,4.2882,
岭南股份_1002717.csv,5,3.228100000000001,
岷江水电_0600131.csv,1,5.0100999999999996,
峨眉山A_1000888.csv,4,5.678800000000001,
川环科技_1300547.csv,2,7.8879,
巨人网络_1002558.csv,1,1.7317999999999998,
巨力索具_1002342.csv,4,7.2166999999999994,
巨化股份_0600160.csv,2,6.277,
巨轮智能_1002031.csv,4,7.3956,
巴安水务_1300262.csv,3,5.1141000000000005,
市北B股_0900902.csv,1,0.49360000000000004,
市北高新_0600604.csv,3,18.447699999999998,
希努尔_1002485.csv,2,10.2362,
常宝股份_1002478.csv,1,1.9910999999999999,
常山药业_1300255.csv,1,5.441800000000001,
常铝股份_1002160.csv,4,8.386600000000001,
平安银行_1000001.csv,1,1.1263,
平治信息_1300571.csv,1,8.7201,
平潭发展_1000592.csv,1,4.4596,
幸福蓝海_1300528.csv,3,14.013900000000001,
广东明珠_0600382.csv,2,4.1064,
广东甘化_1000576.csv,2,7.603600000000001,
广东骏亚_0603386.csv,2,6.0609,
广博股份_1002103.csv,2,5.0036000000000005,
广和通_1300638.csv,2,2.1302000000000003,
广宇发展_1000537.csv,1,4.5958000000000006,
广宇集团_1002133.csv,4,3.2979999999999996,
广安爱众_0600979.csv,4,5.9935,
广州发展_0600098.csv,2,1.4238,
广州浪奇_1000523.csv,2,3.9751,
广弘控股_1000529.csv,1,8.767900000000001,
广晟有色_0600259.csv,1,3.0577999999999994,
广汇物流_0600603.csv,4,7.642599999999998,
广汇能源_0600256.csv,2,5.2175,
广汽集团_0601238.csv,2,3.409,
广济药业_1000952.csv,3,0.9440000000000001,
广生堂_1300436.csv,2,2.1238,
广田集团_1002482.csv,2,3.2867,
广电电气_0601616.csv,2,7.4558,
广百股份_1002187.csv,1,0.028699999999999948,
广西广电_0600936.csv,1,0.3892,
庄园牧场_1002910.csv,1,3.0791999999999997,
应流股份_0603308.csv,4,4.6994,
庞大集团_0601258.csv,2,4.7317,
康力电梯_1002367.csv,3,7.9593,
康拓红外_1300455.csv,1,1.1096,
康旗股份_1300061.csv,1,4.8451,
康欣新材_0600076.csv,1,0.3829,
康泰生物_1300601.csv,1,1.2959999999999998,
康缘药业_0600557.csv,1,2.4587000000000003,
康美药业_0600518.csv,3,7.873199999999999,
康辰药业_0603590.csv,3,1.8574000000000002,
康达新材_1002669.csv,2,8.968100000000002,
延华智能_1002178.csv,7,11.9391,
延江股份_1300658.csv,1,0.4464999999999999,
延长化建_0600248.csv,1,7.635199999999999,
建发股份_0600153.csv,1,0.32140000000000013,
建研院_0603183.csv,2,4.430899999999999,
建研集团_1002398.csv,2,4.277799999999999,
建科院_1300675.csv,1,1.6766,
开创国际_0600097.csv,4,6.361999999999999,
开尔新材_1300234.csv,1,4.494400000000001,
开山股份_1300257.csv,4,2.6421,
开开实业_0600272.csv,4,7.455399999999999,
引力传媒_0603598.csv,4,10.491599999999998,
弘业股份_0600128.csv,4,10.788799999999998,
弘亚数控_1002833.csv,1,0.6593,
弘信电子_1300657.csv,2,4.914,
张家港行_1002839.csv,1,0.5246,
张江高科_0600895.csv,3,10.5295,
张裕A_1000869.csv,4,2.7559,
张裕B_1200869.csv,1,0.10509999999999997,
当代东方_1000673.csv,2,12.6133,
当代明诚_0600136.csv,3,10.1291,
彤程新材_0603650.csv,2,4.4163,
徐工机械_1000425.csv,3,4.3102,
得利斯_1002330.csv,1,4.4018999999999995,
得润电子_1002055.csv,7,7.7665,
德创环保_0603177.csv,2,4.0911,
德力股份_1002571.csv,3,8.3903,
德威新材_1300325.csv,2,10.181400000000002,
德尔未来_1002631.csv,2,10.7856,
德尔股份_1300473.csv,1,2.4466,
德新交运_0603032.csv,2,3.9019999999999992,
德联集团_1002666.csv,2,12.749100000000002,
德豪润达_1002005.csv,5,10.567700000000002,
德赛电池_1000049.csv,3,6.3979,
德赛西威_1002920.csv,2,1.1737000000000004,
必创科技_1300667.csv,4,5.6205,
志邦家居_0603801.csv,2,0.6580999999999999,
怡亚通_1002183.csv,4,3.4665,
怡球资源_0601388.csv,2,5.795,
怡达股份_1300721.csv,2,4.5501000000000005,
恒丰纸业_0600356.csv,2,2.7592999999999996,
恒信东方_1300081.csv,1,2.8226999999999998,
恒力股份_0600346.csv,1,2.1024000000000003,
恒华科技_1300365.csv,7,10.2622,
恒基达鑫_1002492.csv,3,4.7267,
恒大高新_1002591.csv,2,2.4046000000000003,
恒天海龙_1000677.csv,2,6.861700000000001,
恒康医疗_1002219.csv,2,7.7330000000000005,
恒星科技_1002132.csv,3,5.606999999999999,
恒泰艾普_1300157.csv,4,11.492799999999999,
恒润股份_0603985.csv,1,0.5729,
恒源煤电_0600971.csv,2,4.2731,
恒瑞医药_0600276.csv,1,1.2589,
恒立实业_1000622.csv,3,11.0732,
恒立液压_0601100.csv,1,3.567,
恒通科技_1300374.csv,2,3.6161000000000003,
恒通股份_0603223.csv,3,5.7585999999999995,
恒铭达_1002947.csv,1,4.886900000000001,
恒顺众昇_1300208.csv,2,15.462700000000002,
恩华药业_1002262.csv,1,1.6126999999999998,
悦心健康_1002162.csv,7,17.1481,
悦达投资_0600805.csv,2,10.8341,
惠天热电_1000692.csv,3,4.887900000000001,
惠威科技_1002888.csv,2,3.7676,
惠泉啤酒_0600573.csv,2,4.0889,
惠达卫浴_0603385.csv,2,2.5708,
意华股份_1002897.csv,4,15.0632,
慈文传媒_1002343.csv,2,4.9917,
成都路桥_1002628.csv,2,6.823499999999999,
成飞集成_1002190.csv,4,6.8619,
戴维医疗_1300314.csv,2,2.1625,
扬农化工_0600486.csv,1,2.5427999999999997,
扬帆新材_1300637.csv,2,3.9969,
承德露露_1000848.csv,1,1.073,
报喜鸟_1002154.csv,1,2.1684,
拉夏贝尔_0603157.csv,2,2.6867999999999994,
拓日新能_1002218.csv,4,8.207099999999999,
招商港口_1001872.csv,1,3.1047,
招商蛇口_1001979.csv,1,0.2811999999999999,
招商银行_0600036.csv,1,1.8219,
振东制药_1300158.csv,1,3.3382,
振华重工_0600320.csv,2,2.6277,
振德医疗_0603301.csv,1,0.05400000000000005,
振江股份_0603507.csv,1,0.6359000000000001,
振芯科技_1300101.csv,2,2.346,
振静股份_0603477.csv,2,5.1762,
捷佳伟创_1300724.csv,3,13.723200000000002,
捷捷微电_1300623.csv,2,4.685499999999999,
捷昌驱动_0603583.csv,1,1.3207000000000002,
捷顺科技_1002609.csv,5,5.697000000000001,
掌阅科技_0603533.csv,2,10.1223,
搜于特_1002503.csv,2,3.2395,
攀钢钒钛_1000629.csv,2,0.8665,
敦煌种业_0600354.csv,2,6.306099999999999,
数字认证_1300579.csv,2,15.503300000000001,
文一科技_0600520.csv,2,1.1005999999999998,
文化长城_1300089.csv,1,1.0457,
文山电力_0600995.csv,2,3.6614999999999998,
文峰股份_0601010.csv,2,4.2333,
文投控股_0600715.csv,6,15.5205,
文灿股份_0603348.csv,6,11.886500000000002,
斯太尔_1000760.csv,2,9.5123,
斯莱克_1300382.csv,4,5.2022,
新乳业_1002946.csv,1,8.7254,
新五丰_0600975.csv,1,8.684899999999999,
新兴装备_1002933.csv,2,2.2891,
新农开发_0600359.csv,2,3.0896999999999997,
新农股份_1002942.csv,1,2.7914,
新劲刚_1300629.csv,2,1.7277999999999998,
新华传媒_0600825.csv,3,8.1649,
新华保险_0601336.csv,1,0.07150000000000012,
新华制药_1000756.csv,3,7.144500000000001,
新华医疗_0600587.csv,4,3.0126999999999997,
新华百货_0600785.csv,1,1.171,
新华联_1000620.csv,4,5.0600000000000005,
新华都_1002264.csv,6,8.6149,
新和成_1002001.csv,1,2.6417,
新大洲A_1000571.csv,5,15.370800000000003,
新天然气_0603393.csv,2,1.5788,
新天药业_1002873.csv,2,1.3895000000000002,
新宏泰_0603016.csv,3,3.7363000000000004,
新日恒力_0600165.csv,4,17.787,
新日股份_0603787.csv,1,5.3555,
新泉股份_0603179.csv,2,4.874499999999999,
新海宜_1002089.csv,1,0.6809000000000001,
新湖中宝_0600208.csv,3,3.8714,
新潮能源_0600777.csv,2,11.0105,
新澳股份_0603889.csv,1,1.3491000000000002,
新疆交建_1002941.csv,2,8.735100000000001,
新疆天业_0600075.csv,2,7.6042000000000005,
新疆浩源_1002700.csv,2,8.861400000000001,
新疆火炬_0603080.csv,2,6.7266,
新美星_1300509.csv,1,4.102499999999999,
新赛股份_0600540.csv,2,7.0588,
新钢股份_0600782.csv,5,9.4544,
新集能源_0601918.csv,2,3.2095,
方大特钢_0600507.csv,1,1.41,
方盛制药_0603998.csv,2,4.3518,
旗滨集团_0601636.csv,2,3.6139999999999994,
日上集团_1002593.csv,2,6.0276,
日播时尚_0603196.csv,2,4.0453,
日机密封_1300470.csv,1,2.077,
日科化学_1300214.csv,4,6.5702,
旭升股份_0603305.csv,7,9.4648,
时代万恒_0600241.csv,2,13.3442,
时代新材_0600458.csv,1,5.0907,
旷达科技_1002516.csv,2,3.6519,
旺能环境_1002034.csv,2,0.5096,
昆药集团_0600422.csv,2,6.365200000000001,
昌红科技_1300151.csv,1,0.21710000000000007,
明德生物_1002932.csv,2,5.5249999999999995,
明泰铝业_0601677.csv,1,1.1982000000000002,
明牌珠宝_1002574.csv,3,7.0159,
易世达_1300125.csv,1,1.2751000000000001,
易尚展示_1002751.csv,3,6.4071,
易明医药_1002826.csv,2,1.2463000000000004,
易见股份_0600093.csv,2,5.549499999999999,
星帅尔_1002860.csv,2,4.212,
星星科技_1300256.csv,6,13.2836,
星期六_1002291.csv,3,9.160499999999999,
星源材质_1300568.csv,4,5.7781,
星辉娱乐_1300043.csv,1,5.7768999999999995,
春兰股份_0600854.csv,2,3.8028000000000004,
春兴精工_1002547.csv,1,8.7201,
春秋航空_0601021.csv,1,0.09870000000000001,
昭衍新药_0603127.csv,1,1.6561000000000001,
晋西车轴_0600495.csv,2,3.7611999999999997,
晓程科技_1300139.csv,2,14.063900000000002,
晨光生物_1300138.csv,2,12.6859,
晨化股份_1300610.csv,3,4.602,
晨曦航空_1300581.csv,7,7.5613,
晨鸣纸业_1000488.csv,2,1.3578,
普利制药_1300630.csv,1,0.8847999999999998,
普利特_1002324.csv,1,2.0936,
普莱柯_0603566.csv,1,1.9913,
普路通_1002769.csv,1,3.2457999999999996,
景兴纸业_1002067.csv,2,2.5009000000000006,
景嘉微_1300474.csv,1,1.7689,
晶华新材_0603683.csv,2,10.5421,
智云股份_1300097.csv,2,4.752700000000001,
智度股份_1000676.csv,1,5.5656,
智慧松德_1300173.csv,3,7.9786,
智能自控_1002877.csv,1,0.8914,
暴风集团_1300431.csv,4,10.5407,
朗姿股份_1002612.csv,5,2.9321000000000006,
朗迪集团_0603726.csv,1,3.2031,
木林森_1002745.csv,2,2.9967,
本钢板材_1000761.csv,3,2.9379,
杉杉股份_0600884.csv,5,7.207999999999999,
杭叉集团_0603298.csv,2,0.9141999999999997,
杭州园林_1300649.csv,1,1.7928000000000002,
杭州银行_0600926.csv,1,0.3013000000000001,
杭氧股份_1002430.csv,3,5.8726,
杭钢股份_0600126.csv,2,2.4677999999999995,
杭齿前进_0601177.csv,1,3.9614000000000003,
杰瑞股份_1002353.csv,1,1.4512,
林州重机_1002535.csv,2,5.569,
柘中股份_1002346.csv,1,5.5123,
柯利达_0603828.csv,1,2.6619,
柳工_1000528.csv,2,3.7328,
柳钢股份_0601003.csv,2,2.6994999999999996,
标准股份_0600302.csv,2,5.8839,
栖霞建设_0600533.csv,2,1.9732,
格力电器_1000651.csv,3,4.7067,
格尔软件_0603232.csv,2,5.4494,
桂东电力_0600310.csv,2,4.1041,
桂林三金_1002275.csv,2,0.3554999999999999,
梅花生物_0600873.csv,1,2.4627999999999997,
梅轮电梯_0603321.csv,4,10.240199999999998,
梅雁吉祥_0600868.csv,3,23.303099999999997,
梦洁股份_1002397.csv,4,2.8616000000000006,
梦百合_0603313.csv,1,0.04410000000000003,
梦舟股份_0600255.csv,2,11.875499999999999,
棒杰股份_1002634.csv,3,4.5024,
森源电气_1002358.csv,2,0.9254000000000002,
森远股份_1300210.csv,2,4.5604,
森霸传感_1300701.csv,3,7.142200000000001,
模塑科技_1000700.csv,2,5.206600000000001,
横店影视_0603103.csv,5,12.4605,
横河模具_1300539.csv,2,3.835,
欢瑞世纪_1000892.csv,2,7.406200000000001,
欣锐科技_1300745.csv,4,11.3194,
欧比特_1300053.csv,4,7.499399999999999,
正丹股份_1300641.csv,2,2.4052000000000002,
正泰电器_0601877.csv,1,6.886099999999999,
正虹科技_1000702.csv,1,7.297500000000001,
正邦科技_1002157.csv,1,1.4609999999999999,
步森股份_1002569.csv,3,13.356700000000002,
步步高_1002251.csv,4,5.5759,
武汉控股_0600168.csv,2,3.1311,
毅昌股份_1002420.csv,2,4.668200000000001,
比亚迪_1002594.csv,2,0.3562000000000003,
民丰特纸_0600235.csv,1,8.6187,
民生银行_0600016.csv,1,0.36929999999999996,
氯碱化工_0600618.csv,2,7.9029,
永东股份_1002753.csv,5,7.399400000000001,
永兴特钢_1002756.csv,5,4.870799999999999,
永和智控_1002795.csv,1,0.6580999999999999,
永安林业_1000663.csv,7,6.322499999999998,
永安行_0603776.csv,2,5.3637,
永悦科技_0603879.csv,2,2.3498,
永新光学_0603297.csv,1,8.3727,
永清环保_1300187.csv,2,13.1225,
永福股份_1300712.csv,4,7.4671,
汇嘉时代_0603101.csv,3,4.3567,
汇得科技_0603192.csv,2,3.2462999999999997,
汉森制药_1002412.csv,4,10.799199999999999,
江中药业_0600750.csv,1,0.41300000000000003,
江丰电子_1300666.csv,2,1.9740000000000002,
江化微_0603078.csv,2,3.3476,
江南水务_0601199.csv,2,3.9105,
江山欧派_0603208.csv,2,3.2449,
江河集团_0601886.csv,1,0.29920000000000013,
江泉实业_0600212.csv,2,8.3519,
江海股份_1002484.csv,2,2.0066,
江特电机_1002176.csv,2,5.2855,
江苏吴中_0600200.csv,3,6.839099999999999,
江苏国泰_1002091.csv,1,1.1993999999999998,
江苏新能_0603693.csv,2,6.9526,
江苏有线_0600959.csv,3,2.6883999999999997,
江苏租赁_0600901.csv,2,2.2021999999999995,
江苏阳光_0600220.csv,2,3.1641999999999992,
江西长运_0600561.csv,2,3.6121,
江铃B_1200550.csv,4,2.9646,
江龙船艇_1300589.csv,1,3.0711,
沃施股份_1300483.csv,1,0.8157999999999999,
沃格光电_0603773.csv,1,8.8019,
沃森生物_1300142.csv,2,1.3464,
沃特股份_1002886.csv,3,4.7014,
沈阳机床_1000410.csv,1,2.3633,
沙河股份_1000014.csv,3,3.0628,
沙钢股份_1002075.csv,1,5.5577000000000005,
沧州大化_0600230.csv,3,14.831699999999998,
沧州明珠_1002108.csv,2,3.0712,
沪宁股份_1300669.csv,1,1.326,
河钢股份_1000709.csv,1,1.3828,
泛海控股_1000046.csv,2,2.5124,
泰合健康_1000790.csv,3,5.5934,
泰和新材_1002254.csv,3,3.3306000000000004,
泰嘉股份_1002843.csv,1,1.7826,
泰永长征_1002927.csv,2,6.129899999999999,
泰禾光电_0603656.csv,2,1.3907,
泰达股份_1000652.csv,4,4.5161999999999995,
洋河股份_1002304.csv,1,0.00869999999999993,
洛凯股份_0603829.csv,3,19.7657,
洛阳玻璃_0600876.csv,2,3.0685000000000002,
洛阳钼业_0603993.csv,2,1.4309999999999998,
津劝业_0600821.csv,2,4.087299999999999,
津滨发展_1000897.csv,1,0.6809000000000001,
津膜科技_1300334.csv,2,2.3099,
洪城水业_0600461.csv,1,1.2559000000000002,
洪涛股份_1002325.csv,2,5.6075,
洲明科技_1300232.csv,2,1.2104000000000001,
洲际油气_0600759.csv,3,15.364399999999998,
洽洽食品_1002557.csv,3,2.9891,
济川药业_0600566.csv,1,1.5714,
济民制药_0603222.csv,1,1.4274000000000002,
浙富控股_1002266.csv,4,2.953,
浙江世宝_1002703.csv,3,6.9321,
浙江交科_1002061.csv,4,8.8037,
浙江医药_0600216.csv,1,0.4105000000000001,
浙江美大_1002677.csv,1,0.39280000000000004,
浙江震元_1000705.csv,4,3.8680999999999996,
浙江鼎力_0603338.csv,1,0.7942,
浙江龙盛_0600352.csv,1,0.2582,
浦东建设_0600284.csv,3,7.3579,
浦发银行_0600000.csv,1,0.7083000000000002,
浩丰科技_1300419.csv,2,1.5618999999999998,
浩云科技_1300448.csv,1,1.2218,
海亮股份_1002203.csv,1,0.2768999999999999,
海伦哲_1300201.csv,4,5.6181,
海兴电力_0603556.csv,1,0.8386000000000002,
海利尔_0603639.csv,1,8.7876,
海利得_1002206.csv,10,8.1215,
海南橡胶_0601118.csv,2,5.2009,
海南海药_1000566.csv,1,7.175600000000001,
海南瑞泽_1002596.csv,4,8.671100000000001,
海南矿业_0601969.csv,2,1.7528,
海南高速_1000886.csv,4,5.1363,
海印股份_1000861.csv,4,4.0992999999999995,
海天味业_0603288.csv,1,1.4288999999999998,
海天精工_0601882.csv,2,3.5506999999999995,
海宁皮城_1002344.csv,4,4.495100000000001,
海容冷链_0603187.csv,1,2.9878,
海峡环保_0603817.csv,3,6.1601,
海川智能_1300720.csv,1,0.48109999999999986,
海康威视_1002415.csv,1,0.3898999999999999,
海德股份_1000567.csv,2,8.8073,
海思科_1002653.csv,2,1.9470000000000005,
海控B股_0900945.csv,1,0.4235,
海格通信_1002465.csv,2,1.6723999999999997,
海正药业_0600267.csv,2,1.6472999999999998,
海油工程_0600583.csv,4,5.5464,
海泰发展_0600082.csv,3,6.659,
海源复材_1002529.csv,2,7.111800000000001,
海澜之家_0600398.csv,1,0.6098000000000001,
海联金汇_1002537.csv,3,7.6639,
海航创新_0600555.csv,2,5.012499999999999,
海航投资_1000616.csv,1,1.3517000000000001,
海航控股_0600221.csv,1,1.106,
海越能源_0600387.csv,3,10.192999999999998,
海陆重工_1002255.csv,1,3.1262000000000003,
海马汽车_1000572.csv,2,5.3827,
海鸥住工_1002084.csv,1,3.5675000000000003,
海默科技_1300084.csv,4,8.3452,
润建通信_1002929.csv,4,3.9971,
润禾材料_1300727.csv,2,3.4239000000000006,
润达医疗_0603108.csv,1,2.58,
润都股份_1002923.csv,1,1.8317999999999999,
涪陵榨菜_1002507.csv,1,0.04059999999999997,
涪陵电力_0600452.csv,1,4.4695,
深冷股份_1300540.csv,4,25.2878,
深圳惠程_1002168.csv,6,6.647900000000001,
深圳新星_0603978.csv,2,4.2786,
深圳燃气_0601139.csv,1,0.4630000000000001,
深圳能源_1000027.csv,1,0.1955,
深大通_1000038.csv,4,18.3957,
深天马A_1000050.csv,2,8.5899,
深康佳A_1000016.csv,2,2.6125,
深深宝B_1200019.csv,1,0.5012999999999999,
深赛格_1000058.csv,3,8.2427,
深高速_0600548.csv,1,0.254,
淳中科技_0603516.csv,2,1.9329999999999996,
清水源_1300437.csv,1,4.7766,
清源股份_0603628.csv,2,5.6713,
渝三峡A_1000565.csv,2,4.0817,
渝开发_1000514.csv,3,6.7776,
渤海汽车_0600960.csv,2,5.9910000000000005,
温州宏丰_1300283.csv,2,15.5624,
温氏股份_1300498.csv,1,2.6144,
游久游戏_0600652.csv,4,14.3056,
游族网络_1002174.csv,4,8.4382,
湖北广电_1000665.csv,1,0.27739999999999987,
湖北能源_1000883.csv,4,3.3161,
湖南投资_1000548.csv,4,6.1512,
湖南盐业_0600929.csv,2,4.4937,
湘油泵_0603319.csv,2,2.4117999999999995,
湘潭电化_1002125.csv,2,1.3490000000000004,
湘邮科技_0600476.csv,2,5.958799999999999,
溢多利_1300381.csv,1,1.0270000000000001,
滨化股份_0601678.csv,2,8.4662,
漫步者_1002351.csv,4,8.3278,
漳州发展_1000753.csv,3,7.6551,
漳泽电力_1000767.csv,2,3.5682,
潜能恒信_1300191.csv,1,1.9493,
潞安环能_0601699.csv,1,1.9709,
潮宏基_1002345.csv,2,2.7788,
澄天伟业_1300689.csv,1,1.3195000000000001,
澄星股份_0600078.csv,1,1.1473000000000002,
澳柯玛_0600336.csv,2,3.5435,
濮阳惠成_1300481.csv,2,9.5174,
瀚叶股份_0600226.csv,3,11.7342,
瀚蓝环境_0600323.csv,1,3.2531,
灵康药业_0603669.csv,2,0.9104999999999999,
炼石航空_1000697.csv,4,4.7079,
烽火通信_0600498.csv,2,3.0533,
燕塘乳业_1002732.csv,2,1.6637,
爱仕达_1002403.csv,6,2.7600000000000002,
爱康科技_1002610.csv,4,4.553400000000001,
爱建集团_0600643.csv,2,3.0211,
爱普股份_0603020.csv,2,4.594799999999999,
爱柯迪_0600933.csv,2,2.2661,
片仔癀_0600436.csv,1,3.8705999999999996,
牧原股份_1002714.csv,1,6.470599999999999,
牧高笛_0603908.csv,1,8.8019,
物产中大_0600704.csv,2,2.7542999999999997,
特一药业_1002728.csv,1,1.1303999999999998,
特发信息_1000070.csv,3,16.507800000000003,
特变电工_0600089.csv,2,2.0191,
猛狮科技_1002684.csv,2,9.1022,
獐子岛_1002069.csv,4,8.240599999999999,
环旭电子_0601231.csv,3,2.6696999999999997,
环能科技_1300425.csv,2,3.0454000000000003,
现代制药_0600420.csv,2,1.5332,
现代投资_1000900.csv,2,3.1179,
珈伟新能_1300317.csv,5,15.4376,
珠江啤酒_1002461.csv,4,6.6621999999999995,
珠江实业_0600684.csv,2,4.2392,
珠海中富_1000659.csv,1,1.8809999999999998,
珠海港_1000507.csv,6,4.476400000000001,
理工光科_1300557.csv,2,2.2897000000000003,
瑞丰光电_1300241.csv,1,6.244400000000001,
瑞丰高材_1300243.csv,2,4.4985,
瑞尔特_1002790.csv,1,0.08579999999999988,
瑞普生物_1300119.csv,2,10.0234,
瑞茂通_0600180.csv,3,6.1703,
瑞贝卡_0600439.csv,2,2.1148,
甘肃电投_1000791.csv,4,6.808199999999999,
生意宝_1002095.csv,2,2.6386000000000003,
申通地铁_0600834.csv,3,1.9065999999999996,
申通快递_1002468.csv,1,0.16809999999999992,
电光科技_1002730.csv,2,4.0516,
电广传媒_1000917.csv,3,8.8053,
电科院_1300215.csv,1,0.3006,
畅联股份_0603648.csv,3,3.1742999999999997,
界龙实业_0600836.csv,3,4.2038,
登海种业_1002041.csv,2,8.217,
白云山_0600332.csv,1,1.4568,
百傲化学_0603360.csv,1,5.5183,
百利电气_0600468.csv,2,5.5291999999999994,
百大集团_0600865.csv,2,1.2833999999999997,
百川股份_1002455.csv,2,1.2942999999999998,
百川能源_0600681.csv,3,4.6814,
百润股份_1002568.csv,1,2.1665,
百花村_0600721.csv,2,9.2914,
百邦科技_1300736.csv,1,2.3165,
皇庭国际_1000056.csv,2,7.2486,
皖天然气_0603689.csv,1,1.5360000000000003,
皖新传媒_0601801.csv,5,6.8937,
