股票名称, 股票跌幅天数, 股票总跌幅,股票涨幅,
中海达_1300177.csv,1,-4.9306,0.8766
中潜股份_1300526.csv,1,-4.6117,10.0085
中环装备_1300140.csv,1,-6.8306,0.0978
中百集团_1000759.csv,1,-0.8963,0.5168
中石科技_1300684.csv,2,-12.6242,1.6534
中科三环_1000970.csv,6,-11.3047,0.1842
中科信息_1300678.csv,1,-3.9333,2.8536
中科创达_1300496.csv,1,-4.4229,0.729
中科新材_1002290.csv,1,-9.3518,1.8757
中科曙光_0603019.csv,1,-4.5031,2.1196
中粮生化_1000930.csv,1,-5.2922,0.0
中航三鑫_1002163.csv,4,-16.714100000000002,0.0
中航光电_1002179.csv,1,-1.5682,5.8252
中航高科_0600862.csv,1,-5.1567,0.0
中色股份_1000758.csv,1,-5.8824,1.25
中视传媒_0600088.csv,2,-11.0397,0.6286
中远海能_0600026.csv,1,-7.5036,2.8081
中通国脉_0603559.csv,1,-4.1266,1.8387
中金环境_1300145.csv,1,-3.125,7.7419
中钢天源_1002057.csv,3,-20.036099999999998,4.6185
中青宝_1300052.csv,1,-4.188,1.2489
中顺洁柔_1002511.csv,1,-2.1237,0.7547
丰乐种业_1000713.csv,1,-5.7772,1.4599
丰元股份_1002805.csv,4,-9.5939,4.0564
丹科B股_0900921.csv,2,-4.4787,0.0
丽珠集团_1000513.csv,1,-1.5864,0.9124
久之洋_1300516.csv,1,-5.6904,1.5156
久其软件_1002279.csv,1,-6.8357,0.7101
乐凯新材_1300446.csv,2,-4.3859,7.2741
乐惠国际_0603076.csv,1,-3.037,0.8785
乐通股份_1002319.csv,1,-2.8127,2.0564
乔治白_1002687.csv,1,-5.007,0.0
九华旅游_0603199.csv,3,-9.8423,0.4634
九强生物_1300406.csv,3,-5.322900000000001,0.407
九洲电气_1300040.csv,1,-5.0872,0.0
九洲药业_0603456.csv,6,-15.452000000000002,0.3717
九鼎投资_0600053.csv,2,-10.8857,1.9565
二三四五_1002195.csv,1,-4.4597,0.5386
云南能投_1002053.csv,1,-2.0856,0.7848
云天化_0600096.csv,1,-4.4192,4.7556
云煤能源_0600792.csv,1,-9.3617,2.1127
云赛B股_0900901.csv,1,-2.1212,0.3096
云赛智联_0600602.csv,1,-7.5701,2.6289
五洲交通_0600368.csv,1,-5.8673,10.0271
五洲新春_0603667.csv,1,-5.4934,0.9688
五粮液_1000858.csv,2,-3.5784,1.66
亚夏汽车_1002607.csv,3,-5.8306,0.2394
亚威股份_1002559.csv,1,-4.1667,1.7162
亚普股份_0603013.csv,1,-8.1095,0.9746
亚泰集团_0600881.csv,4,-7.0304,0.2646
亚联发展_1002316.csv,1,-7.2534,10.0104
交大昂立_0600530.csv,1,-6.2937,0.3731
交运股份_0600676.csv,2,-5.8246,0.5415
京东方B_1200725.csv,1,-2.9412,0.3367
京华激光_0603607.csv,1,-5.4717,0.0998
京天利_1300399.csv,1,-5.7895,0.1596
京投发展_0600683.csv,1,-2.3897,3.2015
京新药业_1002020.csv,1,-3.1617,0.0
京能电力_0600578.csv,5,-7.581,0.0
京能置业_0600791.csv,1,-5.8824,0.6466
京蓝科技_1000711.csv,3,-10.157100000000002,0.0
亿利洁能_0600277.csv,1,-1.9362,3.9489
亿利达_1002686.csv,1,-2.9963,2.1879
亿嘉和_0603666.csv,1,-1.6035,1.6805
亿纬锂能_1300014.csv,1,-3.5714,0.7037
仁和药业_1000650.csv,3,-3.5214,3.2825
今世缘_0603369.csv,1,-3.1752,1.0177
仙琚制药_1002332.csv,1,-7.7694,1.7663
任子行_1300311.csv,3,-14.159300000000002,1.125
伊之密_1300415.csv,1,-7.2706,0.1285
众兴菌业_1002772.csv,1,-4.8751,0.125
众合科技_1000925.csv,4,-8.3838,1.7219
众生药业_1002317.csv,1,-2.9703,0.2041
优博讯_1300531.csv,1,-3.6948,0.1993
伟明环保_0603568.csv,1,-1.7563,2.189
佛山照明_1000541.csv,1,-4.3548,0.0
佳创视讯_1300264.csv,1,-1.4409,4.0936
佳发教育_1300559.csv,1,-2.1313,0.2178
佳电股份_1000922.csv,2,-2.4551,1.815
佳都科技_0600728.csv,1,-6.1566,0.0937
供销大集_1000564.csv,1,-5.2632,0.2924
依米康_1300249.csv,1,-2.6008,10.0134
依顿电子_0603328.csv,1,-1.3228,0.4468
保龄宝_1002286.csv,1,-6.4208,2.4818
信息发展_1300469.csv,1,-4.4788,1.3339
信维通信_1300136.csv,1,-6.2704,0.3136
信达地产_0600657.csv,1,-3.8462,0.8
健帆生物_1300529.csv,1,-2.9169,1.5023
元祖股份_0603886.csv,1,-1.4179,4.0751
兆日科技_1300333.csv,1,-5.0049,0.4132
先河环保_1300137.csv,1,-4.9505,0.2083
先进数通_1300541.csv,2,-7.6841,0.0
光一科技_1300356.csv,1,-2.0585,0.9956
光力科技_1300480.csv,2,-7.5989,0.444
光启技术_1002625.csv,1,-6.0352,0.0
光大嘉宝_0600622.csv,2,-7.802899999999999,1.8072
光大证券_0601788.csv,1,-4.4039,1.5091
光威复材_1300699.csv,1,-4.2172,4.892
光环新网_1300383.csv,1,-2.8068,2.9445
光线传媒_1300251.csv,4,-10.2377,0.2581
光莆股份_1300632.csv,1,-5.4275,0.8126
全信股份_1300447.csv,4,-11.9153,1.0148
兰州民百_0600738.csv,1,-7.3375,1.0181
兰石重装_0603169.csv,1,-10.043,1.7544
共达电声_1002655.csv,1,-5.7906,0.4728
兴业科技_1002674.csv,3,-9.5138,1.0909
兴业证券_0601377.csv,1,-3.7975,1.0234
兴发集团_0600141.csv,1,-6.1335,0.579
兴森科技_1002436.csv,1,-3.3445,0.0
农尚环境_1300536.csv,5,-16.2327,1.5213
冠豪高新_0600433.csv,7,-10.640600000000001,4.698
冰川网络_1300533.csv,4,-16.208,0.4261
凤凰光学_0600071.csv,7,-22.0452,0.0828
凤形股份_1002760.csv,1,-6.6734,0.4839
凯乐科技_0600260.csv,1,-2.6339,4.7791
凯撒文化_1002425.csv,3,-7.7834,1.3294
凯莱英_1002821.csv,1,-0.9287,0.8512
出版传媒_0601999.csv,1,-8.0381,0.7407
创业环保_0600874.csv,1,-6.1053,0.1121
创业软件_1300451.csv,1,-4.9072,3.209
创业黑马_1300688.csv,3,-6.2074,1.7369
创元科技_1000551.csv,1,-8.7583,1.7011
创新医疗_1002173.csv,1,-3.8889,0.1156
利德曼_1300289.csv,1,-4.6895,0.133
力源信息_1300184.csv,1,-4.213,3.5685
力盛赛车_1002858.csv,1,-3.1214,0.4773
北京君正_1300223.csv,1,-3.2352,4.1322
北京城建_0600266.csv,4,-8.4832,0.2997
北信源_1300352.csv,1,-5.3068,1.9264
北新建材_1000786.csv,1,-3.7863,2.0485
北方华创_1002371.csv,1,-5.2726,1.0278
北矿科技_0600980.csv,1,-5.1698,0.4882
北纬科技_1002148.csv,1,-3.5806,9.9469
千方科技_1002373.csv,1,-6.6128,0.8108
华东数控_1002248.csv,1,-2.3687,0.8439
华升股份_0600156.csv,1,-10.0601,0.3339
华天科技_1002185.csv,1,-6.3177,0.1927
华媒控股_1000607.csv,2,-7.766,0.1748
华宇软件_1300271.csv,1,-2.6442,2.6173
华安证券_0600909.csv,1,-3.9326,0.2924
华工科技_1000988.csv,1,-4.079,0.2658
华建集团_0600629.csv,1,-4.7368,0.0
华微电子_0600360.csv,5,-11.8129,0.6768
华新B股_0900933.csv,1,-2.646,1.2001
华新水泥_0600801.csv,1,-4.0247,1.5489
华泰股份_0600308.csv,1,-4.5872,0.0
华泰证券_0601688.csv,1,-1.7617,0.5191
华测导航_1300627.csv,1,-4.5455,0.5658
华测检测_1300012.csv,1,-1.6216,7.3626
华润三九_1000999.csv,4,-3.3449,0.0
华电B股_0900937.csv,1,-0.8,0.0
华立股份_0603038.csv,1,-5.6823,1.5802
华联综超_0600361.csv,2,-7.0433,0.6623
华胜天成_0600410.csv,1,-2.407,9.9776
华能水电_0600025.csv,1,-1.6949,3.202
华脉科技_0603042.csv,1,-5.2023,0.4268
华茂股份_1000850.csv,1,-6.5476,0.6369
华西能源_1002630.csv,1,-9.1787,0.266
华软科技_1002453.csv,1,-8.3799,2.8963
华远地产_0600743.csv,4,-4.8365,1.0
华通热力_1002893.csv,1,-5.9645,0.135
华铁科技_0603300.csv,3,-8.5606,0.6122
华鹏飞_1300350.csv,6,-11.2454,0.8322
协鑫集成_1002506.csv,1,-2.1563,0.6887
卓翼科技_1002369.csv,3,-15.086300000000001,0.4535
卓郎智能_0600545.csv,1,-3.4913,1.5504
南京新百_0600682.csv,1,-2.695,9.9854
南华仪器_1300417.csv,1,-5.8853,6.7833
南卫股份_0603880.csv,1,-4.6647,0.4587
南大光电_1300346.csv,1,-4.6965,0.0
南天信息_1000948.csv,1,-5.4878,2.3041
南宁百货_0600712.csv,1,-6.2278,5.5028
南风股份_1300004.csv,1,-5.9917,1.7582
博创科技_1300548.csv,1,-4.7549,3.6799
博威合金_0601137.csv,1,-4.4681,2.0045
博彦科技_1002649.csv,1,-1.9309,4.8705
博济医药_1300404.csv,1,-4.8199,3.2737
博瑞传播_0600880.csv,1,-5.5679,0.0
博迈科_0603727.csv,3,-12.0255,0.0
博雅生物_1300294.csv,3,-3.4395000000000002,0.8501
卫信康_0603676.csv,1,-5.8314,0.7531
卫宁健康_1300253.csv,1,-3.7827,1.5011
卫星石化_1002648.csv,1,-8.2292,0.7378
印纪传媒_1002143.csv,1,-4.7794,1.1583
厦门信达_1000701.csv,2,-7.585500000000001,0.0
厦门空港_0600897.csv,2,-3.6082,1.2383
友讯达_1300514.csv,1,-8.6093,1.4493
双一科技_1300690.csv,1,-5.3601,8.0531
口子窖_0603589.csv,1,-2.2934,2.4613
古井贡B_1200596.csv,1,-1.4233,1.3973
古井贡酒_1000596.csv,2,-3.1336999999999997,7.8413
古鳌科技_1300551.csv,2,-8.7409,1.5902
台基股份_1300046.csv,2,-6.3113,3.0595
号百控股_0600640.csv,1,-7.801,1.0221
司太立_0603520.csv,2,-1.6697,1.2804
合康新能_1300048.csv,1,-8.9776,0.274
合肥百货_1000417.csv,1,-6.3032,0.3636
吉大通信_1300597.csv,1,-5.1051,0.7595
吉峰科技_1300022.csv,1,-9.9281,1.9169
同德化工_1002360.csv,1,-7.0081,0.0
同有科技_1300302.csv,1,-5.1923,1.8256
同洲电子_1002052.csv,1,-5.336,1.2526
同达创业_0600647.csv,1,-8.1065,2.9625
名臣健康_1002919.csv,1,-1.2948,2.7547
君禾股份_0603617.csv,1,-0.4425,4.4444
启明信息_1002232.csv,1,-7.6609,1.7699
启迪古汉_1000590.csv,1,-8.9817,10.0069
吴通控股_1300292.csv,1,-3.1949,10.066
和仁科技_1300550.csv,1,-3.6496,0.8658
哈三联_1002900.csv,1,-4.2759,0.072
哈工智能_1000584.csv,1,-7.631,0.8631
哈森股份_0603958.csv,1,-4.3103,1.3514
唐山港_0601000.csv,1,-4.4872,0.3356
唐德影视_1300426.csv,1,-7.4468,0.0
商赢环球_0600146.csv,5,-8.126100000000001,0.2961
四川九洲_1000801.csv,1,-5.5794,0.4545
四川双马_1000935.csv,2,-5.1889,0.0595
四川成渝_0601107.csv,1,-4.119,0.0
四川美丰_1000731.csv,1,-3.3528,0.6033
回天新材_1300041.csv,2,-6.838699999999999,1.145
国元证券_1000728.csv,1,-4.0191,0.7976
国创高新_1002377.csv,1,-6.9467,1.5625
国新B股_0900913.csv,1,-3.9735,0.5172
国瓷材料_1300285.csv,1,-0.2494,0.375
国盛金控_1002670.csv,1,-3.3208,0.0
国睿科技_0600562.csv,1,-4.9304,1.0372
国轩高科_1002074.csv,4,-11.8859,0.0
国金证券_0600109.csv,1,-4.1593,0.0923
国际实业_1000159.csv,3,-27.962699999999998,1.5726
圣达生物_0603079.csv,1,-8.1857,2.9332
圣邦股份_1300661.csv,1,-3.1026,0.7844
圣阳股份_1002580.csv,1,-7.5444,0.16
埃斯顿_1002747.csv,1,-3.9729,0.9082
城发环境_1000885.csv,1,-1.0967,0.7056
城地股份_0603887.csv,1,-3.3535,10.0114
城投控股_0600649.csv,1,-2.454,0.7547
多伦科技_0603528.csv,1,-6.0494,0.5256
大东海B_1200613.csv,1,-4.6948,1.4778
大丰实业_0603081.csv,6,-9.854800000000001,1.0043
大冷B_1200530.csv,1,-3.4843,1.083
大华股份_1002236.csv,1,-3.7915,3.3251
大博医疗_1002901.csv,6,-6.5219,2.3738
大名城B_0900940.csv,2,-5.8268,0.2101
大富科技_1300134.csv,1,-7.063,0.19
大港股份_1002077.csv,1,-5.9677,1.7153
大立科技_1002214.csv,2,-6.7283,9.9532
大连友谊_1000679.csv,1,-4.3121,1.2876
大连港_0601880.csv,7,-8.303799999999999,0.4386
大连热电_0600719.csv,1,-7.7295,1.3962
大连电瓷_1002606.csv,2,-8.690100000000001,1.6248
大通燃气_1000593.csv,1,-3.9295,0.141
大龙地产_0600159.csv,4,-7.3796,0.3236
天业通联_1002459.csv,1,-4.9107,1.8779
天健集团_1000090.csv,4,-9.0225,0.9873
天创时尚_0603608.csv,3,-5.160299999999999,0.0
天华超净_1300390.csv,1,-4.1992,1.631
天地源_0600665.csv,4,-8.6958,0.2433
天士力_0600535.csv,4,-5.7307,0.0452
天奥电子_1002935.csv,1,-5.2125,0.6899
天孚通信_1300394.csv,1,-6.205,0.3516
天成自控_0603085.csv,1,-8.5868,0.0
天沃科技_1002564.csv,1,-7.2443,3.8285
天泽信息_1300209.csv,3,-11.2924,0.8026
天润数娱_1002113.csv,6,-15.507399999999999,5.0
天源迪科_1300047.csv,1,-5.1497,2.7146
天玑科技_1300245.csv,1,-5.4579,3.0333
天翔环境_1300362.csv,1,-3.437,4.2373
天舟文化_1300148.csv,1,-5.835,1.0684
天虹股份_1002419.csv,1,-4.507,4.4985
天邑股份_1300504.csv,1,-6.5078,0.1902
天铁股份_1300587.csv,3,-14.9565,2.0234
天银机电_1300342.csv,1,-6.2106,2.3992
天际股份_1002759.csv,1,-5.3704,4.9902
天音控股_1000829.csv,4,-12.8843,1.7214
天顺风能_1002531.csv,1,-4.6346,0.9346
天龙股份_0603266.csv,6,-9.9474,4.292
太极股份_1002368.csv,1,-4.0632,0.2941
太空智造_1300344.csv,1,-1.2162,9.9863
太辰光_1300570.csv,1,-5.7624,1.2063
太阳电缆_1002300.csv,1,-6.2937,0.995
奇精机械_0603677.csv,1,-4.2218,3.3553
奥佳华_1002614.csv,1,-3.3473,0.1082
奥士康_1002913.csv,1,-4.0767,0.2917
奥普光电_1002338.csv,1,-5.2198,0.2174
奥维通信_1002231.csv,1,-4.6429,0.9988
奥飞数据_1300738.csv,1,-7.6007,3.0525
奥马电器_1002668.csv,3,-23.7923,3.7338
好利来_1002729.csv,1,-6.6524,3.1609
好想你_1002582.csv,1,-5.7226,0.3086
威唐工业_1300707.csv,1,-8.9296,1.1688
孚日股份_1002083.csv,1,-3.3223,0.0
宁夏建材_0600449.csv,1,-4.215,0.11
宁德时代_1300750.csv,1,-0.8523,0.3161
宁波建工_0601789.csv,1,-3.2468,10.0671
宁波港_0601018.csv,2,-3.3457999999999997,2.6718
宁波精达_0603088.csv,2,-8.9512,0.0693
宁波韵升_0600366.csv,4,-6.3183,3.6866
宇信科技_1300674.csv,2,-6.3854,2.916
宇环数控_1002903.csv,5,-22.3724,0.8881
安井食品_0603345.csv,2,-0.1925,5.9788
安妮股份_1002235.csv,1,-9.9497,0.6696
安居宝_1300155.csv,1,-5.7725,0.0
安彩高科_0600207.csv,4,-23.0415,1.2522
安徽水利_0600502.csv,1,-4.7337,0.207
安泰科技_1000969.csv,1,-9.6263,3.2581
安洁科技_1002635.csv,1,-5.3861,0.1372
安琪酵母_0600298.csv,1,-1.9956,0.3702
安硕信息_1300380.csv,1,-7.771,1.9956
安通控股_0600179.csv,1,-6.8366,1.99
安道麦B_1200553.csv,1,-1.8651,0.5848
宋都股份_0600077.csv,1,-5.8824,0.0
宏大爆破_1002683.csv,1,-5.4017,0.0
宏润建设_1002062.csv,1,-5.1225,0.0
宏盛股份_0603090.csv,1,-6.1321,1.696
宏达股份_0600331.csv,1,-5.9155,0.2994
宜华健康_1000150.csv,1,-4.8321,0.1721
宜安科技_1300328.csv,1,-5.317,1.1879
宜昌交运_1002627.csv,1,-5.5489,1.4049
宝信B_0900926.csv,1,-1.3374,0.8745
宝信软件_0600845.csv,1,-1.6204,4.0
宝光股份_0600379.csv,1,-7.3663,0.7625
宝塔实业_1000595.csv,3,-18.119799999999998,3.8147
宝通科技_1300031.csv,1,-4.463,1.0219
宝钛股份_0600456.csv,2,-1.8012,0.1336
宝馨科技_1002514.csv,5,-15.806299999999998,0.4666
实达集团_0600734.csv,5,-17.1975,0.2478
宣亚国际_1300612.csv,1,-7.7679,0.9681
容大感光_1300576.csv,1,-5.5961,0.9665
密尔克卫_0603713.csv,1,-5.3628,2.1026
富临运业_1002357.csv,2,-6.3797999999999995,1.9578
富奥B_1200030.csv,1,-1.6216,0.8242
富奥股份_1000030.csv,1,-6.0491,0.8048
富春股份_1300299.csv,1,-6.7416,5.4217
富祥股份_1300497.csv,2,-6.962999999999999,3.2091
富通鑫茂_1000836.csv,3,-16.825499999999998,0.998
富邦股份_1300387.csv,2,-4.0042,1.3172
寿仙谷_0603896.csv,1,-4.8395,0.6645
尚纬股份_0603333.csv,1,-2.0607,0.2215
尚荣医疗_1002551.csv,1,-6.0222,0.1686
山东威达_1002026.csv,1,-4.9708,0.1538
山东药玻_0600529.csv,1,-2.583,1.5152
山东赫达_1002810.csv,1,-0.3285,3.1856
山东黄金_0600547.csv,3,-3.9845,0.8889
山河智能_1002097.csv,1,-4.0503,0.1456
山河药辅_1300452.csv,1,-4.1063,1.7003
山鼎设计_1300492.csv,3,-27.7459,0.1745
岱勒新材_1300700.csv,1,-6.2154,0.2111
岱美股份_0603730.csv,1,-1.663,0.3006
岳阳林纸_0600963.csv,3,-19.0669,0.48
崇达技术_1002815.csv,1,-1.5038,4.2866
川仪股份_0603100.csv,1,-5.4562,0.2838
川大智胜_1002253.csv,4,-9.7929,0.065
川恒股份_1002895.csv,1,-6.2162,6.6282
川润股份_1002272.csv,2,-10.9098,0.5495
川金诺_1300505.csv,4,-14.5954,0.3927
巨星科技_1002444.csv,1,-4.1288,0.0
帝欧家居_1002798.csv,4,-10.4893,2.0843
常山北明_1000158.csv,4,-7.2218,1.157
常熟银行_0601128.csv,7,-13.062899999999999,1.8325
平庄能源_1000780.csv,2,-8.2996,6.9054
平高电气_0600312.csv,1,-3.4982,5.125
广信股份_0603599.csv,3,-6.1785,1.3715
广哈通信_1300711.csv,1,-6.138,0.5251
广州酒家_0603043.csv,1,-1.9257,0.8956
广日股份_0600894.csv,1,-3.6785,3.6775
广泽股份_0600882.csv,1,-1.2153,1.3181
广电运通_1002152.csv,1,-3.8737,1.194
广联达_1002410.csv,1,-1.3319,1.131
广聚能源_1000096.csv,3,-6.4284,4.8938
广誉远_0600771.csv,1,-1.6753,0.5266
康弘药业_1002773.csv,2,-2.7641,1.5023
康恩贝_0600572.csv,1,-5.3319,0.3448
康惠制药_0603139.csv,3,-8.2698,0.17
康普顿_0603798.csv,1,-5.5885,2.5112
康盛股份_1002418.csv,1,-7.2838,9.9836
康芝药业_1300086.csv,2,-8.7352,0.5435
康隆达_0603665.csv,6,-8.7908,0.4919
康龙化成_1300759.csv,4,-9.2238,1.9894
延安必康_1002411.csv,6,-3.9953000000000003,6.8421
建投能源_1000600.csv,1,-4.799,0.2725
建新股份_1300107.csv,2,-6.7379999999999995,0.8779
建艺集团_1002789.csv,1,-7.3582,0.0552
建设机械_0600984.csv,1,-3.2123,2.0202
建车B_1200054.csv,1,-2.2819,0.2747
开元股份_1300338.csv,1,-4.4563,7.2761
开滦股份_0600997.csv,1,-5.5635,0.3021
开立医疗_1300633.csv,1,-0.3446,2.8354
弘讯科技_0603015.csv,5,-13.9036,0.1399
张家界_1000430.csv,1,-5.6146,1.2862
强生控股_0600662.csv,2,-7.2514,0.3876
御银股份_1002177.csv,1,-6.0897,2.901
微光股份_1002801.csv,1,-2.7427,0.1484
德宏股份_0603701.csv,1,-6.6852,1.4179
德生科技_1002908.csv,1,-3.7674,3.5766
德艺文创_1300640.csv,1,-3.1179,0.7064
思创医惠_1300078.csv,1,-3.6758,0.8806
思维列控_0603508.csv,1,-0.7182,1.1179
思美传媒_1002712.csv,2,-6.8001000000000005,0.1332
恒宝股份_1002104.csv,1,-6.3291,0.6757
恒泰实达_1300513.csv,1,-3.7091,0.1907
恒邦股份_1002237.csv,1,-2.2483,0.5
恒银金融_0603106.csv,1,-5.3435,0.0806
恒锋信息_1300605.csv,1,-0.9937,5.5996
恒锋工具_1300488.csv,1,-1.7091,3.6256
恩捷股份_1002812.csv,1,-3.1306,0.4617
惠而浦_0600983.csv,1,-2.6063,1.1268
慈星股份_1300307.csv,1,-2.0124,1.4218
扬子新材_1002652.csv,2,-8.3759,0.3953
拓尔思_1300229.csv,1,-6.815,2.4627
拓维信息_1002261.csv,1,-3.177,5.1563
拓邦股份_1002139.csv,1,-6.1314,0.4666
招商证券_0600999.csv,1,-3.0556,0.6304
振兴生化_1000403.csv,1,-2.258,0.035
振华B股_0900947.csv,1,-1.519,0.0
振华科技_1000733.csv,1,-4.2373,0.885
振华股份_0603067.csv,1,-1.9589,0.2997
捷成股份_1300182.csv,1,-5.7283,0.1736
捷荣技术_1002855.csv,4,-15.228200000000001,1.0628
掌趣科技_1300315.csv,1,-6.0606,0.4963
探路者_1300005.csv,1,-4.7945,0.0
摩恩电气_1002451.csv,2,-7.529300000000001,5.0324
摩登大道_1002656.csv,1,-9.2287,10.0152
数字政通_1300075.csv,1,-6.2279,4.6038
数据港_0603881.csv,1,-2.5742,0.9976
数源科技_1000909.csv,1,-5.3965,1.6298
数知科技_1300038.csv,1,-4.7619,0.2632
数码科技_1300079.csv,1,-5.1699,3.5826
新乡化纤_1000949.csv,1,-4.6921,1.5385
新亚制程_1002388.csv,1,-5.255,0.0
新光药业_1300519.csv,1,-5.3851,0.7942
新兴铸管_1000778.csv,1,-3.2946,0.4008
新北洋_1002376.csv,7,-11.054900000000002,0.7838
新华文轩_0601811.csv,1,-5.4726,2.0301
新城控股_0601155.csv,1,-0.8229,0.5532
新大陆_1000997.csv,1,-3.5178,4.7721
新天科技_1300259.csv,1,-7.0423,0.5051
新宁物流_1300013.csv,2,-5.269500000000001,0.1306
新宏泽_1002836.csv,1,-2.7505,7.138
新开普_1300248.csv,4,-8.162700000000001,4.9238
新开源_1300109.csv,1,-3.9164,3.6413
新时达_1002527.csv,4,-8.1621,0.1517
新易盛_1300502.csv,1,-2.7276,0.0
新晨科技_1300542.csv,1,-5.7864,1.2284
新洋丰_1000902.csv,1,-1.4493,0.0
新筑股份_1002480.csv,1,-6.1709,1.1804
