股票名称,股票涨跌幅1,股票涨跌幅2,总涨跌幅,
华虹计通_1300330.csv,-0.4474,-4.6908,-5.1382,
华西证券_1002926.csv,-0.9901,-3.0541,-4.0442,
华讯方舟_1000687.csv,-1.4212,-8.076,-9.497200000000001,
华谊兄弟_1300027.csv,-0.1832,-4.2105,-4.3937,
华谊嘉信_1300071.csv,-1.3089,-6.6015,-7.910399999999999,
华达科技_0603358.csv,-2.5449,-7.7985,-10.343399999999999,
华邦健康_1002004.csv,-0.1812,-3.8328,-4.014,
华金资本_1000532.csv,-2.6403,-7.9027,-10.543,
华钰矿业_0601020.csv,-0.7339,-6.2769,-7.010800000000001,
华铁股份_1000976.csv,-4.5534,-4.0336,-8.587,
华铭智能_1300462.csv,-2.2606,-7.0757,-9.336300000000001,
华银电力_0600744.csv,-1.1173,-6.7708,-7.8881000000000006,
华锋股份_1002806.csv,-4.0712,-5.6649,-9.7361,
华锦股份_1000059.csv,-4.3825,-5.283,-9.665500000000002,
华闻传媒_1000793.csv,-1.9851,-5.8411,-7.8262,
华阳集团_1002906.csv,-1.3687,-5.7258,-7.0945,
华鲁恒升_0600426.csv,-1.3681,-4.3017,-5.6698,
南京公用_1000421.csv,-1.354,-4.6125,-5.9665,
南京熊猫_0600775.csv,-0.8805,-3.4022,-4.2827,
南京聚隆_1300644.csv,-0.2073,-6.7332,-6.9405,
南京证券_0601990.csv,-3.4033,-2.4028,-5.806100000000001,
南京银行_0601009.csv,-3.0093,-2.7027,-5.712,
南国置业_1002305.csv,-3.0303,-5.1724,-8.2027,
南大光电_1300346.csv,0.0,-4.6965,-4.6965,
南威软件_0603636.csv,-1.2205,-8.1465,-9.366999999999999,
南宁糖业_1000911.csv,-3.5409,-4.0984,-7.6393,
南方传媒_0601900.csv,-3.1983,-3.1992,-6.3975,
南方航空_0600029.csv,-1.9512,-1.9139,-3.8651,
南方轴承_1002553.csv,-7.4705,0.0,-7.4705,
南极电商_1002127.csv,-3.5088,-1.4693,-4.9780999999999995,
南洋股份_1002212.csv,-2.2683,-3.6227,-5.891,
南玻A_1000012.csv,-3.1189,-4.1121,-7.231,
南玻B_1200012.csv,-2.4648,-2.7397,-5.2044999999999995,
南都物业_0603506.csv,-0.9487,-4.0149,-4.9636,
南都电源_1300068.csv,-5.3262,-6.1836,-11.5098,
博世科_1300422.csv,-3.5,-6.5421,-10.0421,
博云新材_1002297.csv,-0.9126,-5.3086,-6.2212000000000005,
博天环境_0603603.csv,-4.3754,-3.714,-8.0894,
博实股份_1002698.csv,-0.6279,-2.0,-2.6279,
博敏电子_0603936.csv,-5.2523,-4.57,-9.8223,
博晖创新_1300318.csv,-2.0284,-3.5225,-5.5509,
博汇纸业_0600966.csv,-2.6895,-5.5427,-8.232199999999999,
博深工具_1002282.csv,-1.0121,-4.3562,-5.3683000000000005,
博瑞传播_0600880.csv,0.0,-5.5679,-5.5679,
博腾股份_1300363.csv,-6.7485,-4.8638,-11.612300000000001,
博通股份_0600455.csv,-1.3283,-0.3394,-1.6677,
卧龙电气_0600580.csv,-0.1008,-0.998,-1.0988,
卫光生物_1002880.csv,-0.1966,-2.617,-2.8136,
卫士通_1002268.csv,-0.1023,-5.8729,-5.975199999999999,
厚普股份_1300471.csv,-4.5584,-10.0,-14.558399999999999,
原尚股份_0603813.csv,-4.2233,-2.1842,-6.407500000000001,
友邦吊顶_1002718.csv,-0.625,-5.1571,-5.7821,
友阿股份_1002277.csv,-1.5306,-4.3902,-5.9208,
双成药业_1002693.csv,-2.1956,-6.1798,-8.3754,
双星新材_1002585.csv,-0.1742,-3.8526,-4.0268,
双环传动_1002472.csv,-1.3453,-4.5649,-5.9102,
双箭股份_1002381.csv,-2.2059,-4.8,-7.0059000000000005,
双良节能_0600481.csv,-1.8433,-6.0606,-7.9039,
双鹭药业_1002038.csv,-3.3526,-4.9451,-8.297699999999999,
可立克_1002782.csv,-1.1038,-5.6905,-6.7943,
台华新材_0603055.csv,-2.8326,-4.9755,-7.8081,
台海核电_1002366.csv,-1.5444,-6.1594,-7.703799999999999,
史丹利_1002588.csv,-1.9268,-4.7706,-6.6974,
司尔特_1002538.csv,-2.3474,-4.1979,-6.545299999999999,
合兴包装_1002228.csv,-2.8037,-4.6346,-7.4383,
合力泰_1002217.csv,-1.8957,-5.8036,-7.6993,
合力科技_0603917.csv,-1.9608,-4.7797,-6.7405,
合纵科技_1300477.csv,-0.8969,-4.086,-4.982900000000001,
合金投资_1000633.csv,-1.3445,-5.5556,-6.9001,
合锻智能_0603011.csv,-0.1721,-5.3746,-5.5467,
吉林敖东_1000623.csv,-0.8246,-3.8584,-4.683,
吉林森工_0600189.csv,-4.0161,-3.675,-7.6911,
吉林高速_0601518.csv,-1.6393,-4.3887,-6.0280000000000005,
吉比特_0603444.csv,-0.9062,-1.93,-2.8362,
吉电股份_1000875.csv,-3.1977,-4.4444,-7.6421,
吉祥航空_0603885.csv,-0.3014,-3.9102,-4.2116,
吉艾科技_1300309.csv,-5.8333,-5.7239,-11.557200000000002,
吉鑫科技_0601218.csv,-1.2012,-5.6657,-6.8669,
同为股份_1002835.csv,-4.1837,-0.7092,-4.8929,
同仁堂_0600085.csv,-2.8807,-1.7113,-4.5920000000000005,
同和药业_1300636.csv,-3.8213,-3.5885,-7.4098,
同大股份_1300321.csv,-1.3183,-4.4391,-5.7574,
同德化工_1002360.csv,0.0,-7.0081,-7.0081,
同济堂_0600090.csv,-1.8333,-3.2258,-5.0591,
同济科技_0600846.csv,-2.821,-9.4273,-12.2483,
同益股份_1300538.csv,-2.7344,-1.8579,-4.5923,
同花顺_1300033.csv,-7.0788,-2.4524,-9.5312,
名雕股份_1002830.csv,-0.9585,-3.6923,-4.6508,
向日葵_1300111.csv,-2.6316,-5.6738,-8.3054,
君正集团_0601216.csv,-1.292,-3.7313,-5.0233,
启明星辰_1002439.csv,-1.8636,-1.147,-3.0106,
启迪桑德_1000826.csv,-1.9425,-3.8835,-5.8260000000000005,
启迪设计_1300500.csv,-0.9752,-1.0852,-2.0604,
吴江银行_0603323.csv,-0.5594,-2.4557,-3.0151000000000003,
周大生_1002867.csv,-2.2754,-1.0678,-3.3432,
和佳股份_1300273.csv,-0.6329,-5.5306,-6.1635,
和晶科技_1300279.csv,-7.9412,-0.1468,-8.088000000000001,
和科达_1002816.csv,-0.7606,-4.4872,-5.2478,
和而泰_1002402.csv,-0.0994,-4.8964,-4.9958,
和胜股份_1002824.csv,-3.0781,-4.2416,-7.3197,
和邦生物_0603077.csv,-1.0152,-4.3689,-5.3841,
和顺电气_1300141.csv,-1.2121,-5.2813,-6.493399999999999,
哈尔斯_1002615.csv,-1.4354,-3.5385,-4.9739,
哈药股份_0600664.csv,-2.9304,-6.5068,-9.4372,
哈高科_0600095.csv,-3.1558,-6.2847,-9.4405,
唐人神_1002567.csv,-5.0257,-1.7396,-6.7653,
唐德影视_1300426.csv,0.0,-7.4468,-7.4468,
商业城_0600306.csv,-3.6242,-6.7584,-10.3826,
喜临门_0603008.csv,-4.3739,-4.894,-9.267900000000001,
嘉化能源_0600273.csv,-3.2593,-9.396,-12.6553,
嘉友国际_0603871.csv,-0.4677,-4.7773,-5.245,
嘉寓股份_1300117.csv,-0.8811,-4.0169,-4.898,
嘉应制药_1002198.csv,-2.8884,-9.9552,-12.843599999999999,
嘉欣丝绸_1002404.csv,-3.5256,-1.8868,-5.4124,
嘉泽新能_0601619.csv,-3.5514,-4.8043,-8.355699999999999,
嘉澳环保_0603822.csv,-2.6137,-5.5462,-8.1599,
嘉麟杰_1002486.csv,-0.7389,-3.7915,-4.5304,
四创电子_0600990.csv,-0.1158,-5.0934,-5.2092,
四川成渝_0601107.csv,0.0,-4.119,-4.119,
四川路桥_0600039.csv,-1.3021,-4.2394,-5.5415,
四川金顶_0600678.csv,-1.5406,-7.9897,-9.5303,
四川长虹_0600839.csv,-1.1494,-4.6575,-5.8069,
四方科技_0603339.csv,-2.1289,-3.0675,-5.1964,
四方精创_1300468.csv,-0.5042,-5.8544,-6.3586,
四方股份_0601126.csv,-0.7553,-6.0993,-6.8546000000000005,
四方达_1300179.csv,-2.0833,-10.0511,-12.1344,
四维图新_1002405.csv,-0.3199,-4.542,-4.8618999999999994,
四通新材_1300428.csv,-1.7471,-4.8298,-6.5769,
园城黄金_0600766.csv,-5.3933,-2.4123,-7.8056,
围海股份_1002586.csv,-1.7442,-4.797,-6.5412,
国中水务_0600187.csv,-2.7273,-4.3478,-7.075100000000001,
国信证券_1002736.csv,-1.6949,-3.9941,-5.689,
国城矿业_1000688.csv,-0.8949,-0.2974,-1.1923,
国恩股份_1002768.csv,-2.5312,-3.9803,-6.5115,
国投中鲁_0600962.csv,-0.5964,-8.7942,-9.3906,
国投资本_0600061.csv,-0.5047,-4.5423,-5.047,
国新健康_1000503.csv,-2.8029,-6.2273,-9.0302,
国新能源_0600617.csv,-4.376,-6.6566,-11.0326,
国机汽车_0600335.csv,-1.4121,-5.5758,-6.9879,
国机通用_0600444.csv,-1.8745,-6.7629,-8.6374,
国检集团_0603060.csv,-1.5379,-5.0037,-6.541600000000001,
国泰君安_0601211.csv,-0.0517,-2.6687,-2.7203999999999997,
国海证券_1000750.csv,-0.3484,-3.1933,-3.5416999999999996,
国电南瑞_0600406.csv,-5.9631,-0.8447,-6.8078,
国盛金控_1002670.csv,0.0,-3.3208,-3.3208,
国祯环保_1300388.csv,-2.6095,-6.1242,-8.7337,
国科微_1300672.csv,-0.042,-3.7427,-3.7847,
国立科技_1300716.csv,-1.4453,-4.8969,-6.3422,
国脉科技_1002093.csv,-8.3015,-5.7554,-14.0569,
国芳集团_0601086.csv,-3.7097,-3.125,-6.8347,
国际医学_1000516.csv,-3.8585,-9.9855,-13.844,
国风塑业_1000859.csv,-8.2621,-9.7686,-18.0307,
圆通速递_0600233.csv,-3.496,-2.6931,-6.1891,
圣济堂_0600227.csv,-4.4855,-5.25,-9.7355,
圣龙股份_0603178.csv,-2.0554,-3.9485,-6.0039,
地素时尚_0603587.csv,-1.6995,-1.0321,-2.7316000000000003,
均胜电子_0600699.csv,-3.8529,-1.6873,-5.5402000000000005,
坚朗五金_1002791.csv,-4.089,-4.8082,-8.897200000000002,
城市传媒_0600229.csv,-0.9864,-3.4524,-4.4388,
塔牌集团_1002233.csv,-0.0875,-3.3812,-3.4687,
塞力斯_0603716.csv,-9.987,-4.0017,-13.9887,
士兰微_0600460.csv,-0.8788,-8.4483,-9.3271,
复星医药_0600196.csv,-0.8747,-1.9218,-2.7965,
多氟多_1002407.csv,-2.9799,-3.992,-6.9719,
大东方_0600327.csv,-1.7408,-3.7244,-5.4652,
大东海A_1000613.csv,-3.1989,-6.7445,-9.9434,
大亚圣象_1000910.csv,-3.3333,-3.7313,-7.0646,
大众B股_0900903.csv,-0.3788,-1.3084,-1.6872,
大元泵业_0603757.csv,-5.7906,-4.0598,-9.8504,
大冶特钢_1000708.csv,-2.2895,-5.9069,-8.1964,
大冷股份_1000530.csv,-0.2123,-7.1006,-7.3129,
大北农_1002385.csv,-9.1495,-4.1975,-13.347,
大唐发电_0601991.csv,-2.0588,-1.7341,-3.7929000000000004,
大商股份_0600694.csv,-2.455,-2.5935,-5.048500000000001,
大庆华科_1000985.csv,-4.0,-4.8496,-8.849599999999999,
大康农业_1002505.csv,-9.4488,-5.2239,-14.6727,
大族激光_1002008.csv,-3.421,-4.4401,-7.8611,
大有能源_0600403.csv,-2.2272,-6.6528,-8.879999999999999,
大洋电机_1002249.csv,-1.6,-9.8124,-11.4124,
大烨智能_1300670.csv,-2.6942,-7.9054,-10.5996,
大理药业_0603963.csv,-1.5995,-7.5068,-9.106300000000001,
大禹节水_1300021.csv,-0.8264,-6.2016,-7.0280000000000005,
大西洋_0600558.csv,-2.445,-5.977,-8.422,
大豪科技_0603025.csv,-1.4047,-4.0438,-5.4485,
大金重工_1002487.csv,-1.766,-5.625,-7.391,
天保基建_1000965.csv,-1.9002,-4.9661,-6.8663,
天原集团_1002386.csv,-4.2005,-6.1069,-10.307400000000001,
天喻信息_1300205.csv,-2.2834,-0.9315,-3.2149,
天地科技_0600582.csv,-1.7766,-2.716,-4.4926,
天域生态_0603717.csv,-3.3784,-4.5161,-7.8945,
天壕环境_1300332.csv,-3.6609,-5.9783,-9.639199999999999,
天夏智慧_1000662.csv,-1.8018,-5.7992,-7.601,
天安新材_0603725.csv,-1.3687,-6.3301,-7.6988,
天宝食品_1002220.csv,-6.5015,-6.1047,-12.606200000000001,
天宸股份_0600620.csv,-3.8652,-2.0388,-5.904,
天山股份_1000877.csv,-1.3405,-5.8873,-7.2278,
天广中茂_1002509.csv,-6.4982,-10.0649,-16.5631,
天康生物_1002100.csv,-8.3546,-6.0849,-14.439499999999999,
天成控股_0600112.csv,-1.1765,-3.0418,-4.2183,
天成自控_0603085.csv,0.0,-8.5868,-8.5868,
天晟新材_1300169.csv,-0.5396,-4.9573,-5.4969,
天桥起重_1002523.csv,-3.2258,-4.2755,-7.5013000000000005,
天永智能_0603895.csv,-2.2346,-5.5409,-7.775499999999999,
天汽模_1002510.csv,-0.8421,-7.5875,-8.4296,
天津普林_1002134.csv,-3.1332,-6.0123,-9.1455,
天津港_0600717.csv,-1.6451,-4.0586,-5.7037,
天瑞仪器_1300165.csv,-1.0363,-6.0065,-7.0428,
天目湖_0603136.csv,-3.4569,-1.5176,-4.9745,
天神娱乐_1002354.csv,-7.5875,-9.9825,-17.57,
天能重工_1300569.csv,-0.6583,-2.8769,-3.5352,
天茂集团_1000627.csv,-0.545,-2.9101,-3.4551,
天药股份_0600488.csv,-8.4168,-7.4212,-15.838000000000001,
天赐材料_1002709.csv,-1.4523,-3.0506,-4.5029,
天邦股份_1002124.csv,-3.8073,-1.8018,-5.6091,
天顺股份_1002800.csv,-0.2925,-6.8574,-7.149900000000001,
天首发展_1000611.csv,-4.6683,-4.2353,-8.9036,
天鹅股份_0603029.csv,-1.8939,-4.0,-5.8939,
天龙光电_1300029.csv,-2.4561,-3.5533,-6.0094,
天龙集团_1300063.csv,-1.0499,-4.9875,-6.0374,
太原重工_0600169.csv,-2.0833,-4.9505,-7.033799999999999,
太安堂_1002433.csv,-0.1745,-4.0201,-4.1946,
太平洋_0601099.csv,-1.6588,-1.8605,-3.5193000000000003,
太钢不锈_1000825.csv,-4.1322,-4.1584,-8.290600000000001,
太阳纸业_1002078.csv,-0.8499,-4.5946,-5.4445,
太阳能_1000591.csv,-3.3163,-5.314,-8.6303,
太龙照明_1300650.csv,-2.0997,-3.1151,-5.2148,
太龙药业_0600222.csv,-3.405,-5.2632,-8.6682,
奇信股份_1002781.csv,-0.8526,-3.298,-4.1506,
奇正藏药_1002287.csv,-1.2969,-2.6578,-3.9547,
奋达科技_1002681.csv,-0.789,-4.5198,-5.3088,
奥克股份_1300082.csv,-2.381,-4.6658,-7.046799999999999,
奥康国际_0603001.csv,-3.0756,-3.641,-6.7166,
奥拓电子_1002587.csv,-3.698,-9.9861,-13.6841,
奥特佳_1002239.csv,-4.0,-7.4074,-11.407399999999999,
奥特迅_1002227.csv,-1.7986,-6.3973,-8.1959,
奥联电子_1300585.csv,-1.6882,-4.0952,-5.7834,
好莱客_0603898.csv,-1.3405,-1.8421,-3.1826,
如意集团_1002193.csv,-1.8887,-4.825,-6.7137,
威创股份_1002308.csv,-1.9097,-6.1889,-8.098600000000001,
威华股份_1002240.csv,-9.9704,-2.5962,-12.5666,
威尔泰_1002058.csv,-2.7612,-5.8327,-8.5939,
威帝股份_0603023.csv,-2.5381,-5.7416,-8.2797,
威海广泰_1002111.csv,-2.566,-1.997,-4.563,
威龙股份_0603779.csv,-1.4388,-3.6729,-5.1117,
孚日股份_1002083.csv,0.0,-3.3223,-3.3223,
宁波东力_1002164.csv,-5.571,-5.277,-10.847999999999999,
宁波中百_0600857.csv,-2.5773,-4.3393,-6.9166,
宁波华翔_1002048.csv,-2.6906,-0.5204,-3.211,
宁波富达_0600724.csv,-3.5545,-3.4325,-6.987,
宁波富邦_0600768.csv,-2.037,-6.0052,-8.042200000000001,
宁波热电_0600982.csv,-0.7958,-5.5138,-6.3096,
宁波联合_0600051.csv,-0.7386,-5.0491,-5.7877,
宇晶股份_1002943.csv,-3.9881,-5.6445,-9.6326,
宇通客车_0600066.csv,-7.4454,-6.1446,-13.59,
安信信托_0600816.csv,-9.9415,-3.5261,-13.4676,
安凯客车_1000868.csv,-1.0127,-2.7094,-3.7221,
安利股份_1300218.csv,-1.715,-5.25,-6.965,
安居宝_1300155.csv,0.0,-5.7725,-5.7725,
安德利_0603031.csv,-1.0687,-5.0036,-6.072299999999999,
安控科技_1300370.csv,-2.5586,-5.4435,-8.0021,
安正时尚_0603839.csv,-3.3742,-3.6216,-6.9958,
安科瑞_1300286.csv,-1.1152,-3.4111,-4.5263,
安纳达_1002136.csv,-2.8921,-3.0205,-5.9126,
安达维尔_1300719.csv,-0.6124,-4.3515,-4.9639,
安道麦A_1000553.csv,-2.255,-3.5953,-5.8503,
安阳钢铁_0600569.csv,-3.662,-3.794,-7.4559999999999995,
宋都股份_0600077.csv,0.0,-5.8824,-5.8824,
完美世界_1002624.csv,-3.4266,-3.5413,-6.9679,
宏图高科_0600122.csv,-0.2381,-9.8712,-10.1093,
宏大爆破_1002683.csv,0.0,-5.4017,-5.4017,
宏川智慧_1002930.csv,-3.7288,-6.6127,-10.3415,
宏昌电子_0603002.csv,-1.5873,-8.316,-9.903300000000002,
宏润建设_1002062.csv,0.0,-5.1225,-5.1225,
宏达电子_1300726.csv,-0.4022,-4.9689,-5.371099999999999,
宏达矿业_0600532.csv,-1.8933,-5.3746,-7.2679,
宏达高科_1002144.csv,-1.1607,-3.1979,-4.3586,
宗申动力_1001696.csv,-7.0505,-9.9471,-16.997600000000002,
宜华木业_0600978.csv,-0.6342,-5.5888,-6.223,
宜宾纸业_0600793.csv,-2.064,-4.8134,-6.8774,
宝利国际_1300135.csv,-2.4024,-5.6657,-8.068100000000001,
宝泰隆_0601011.csv,-0.7052,-7.5619,-8.2671,
宝胜股份_0600973.csv,-3.3259,-6.0417,-9.3676,
宝色股份_1300402.csv,-3.3525,-2.8837,-6.2362,
宝莱特_1300246.csv,-5.4974,-3.0457,-8.543099999999999,
宝钢包装_0601968.csv,-0.1972,-4.878,-5.0752,
宝钢股份_0600019.csv,-0.5533,-4.3651,-4.9184,
宝鹰股份_1002047.csv,-1.2821,-3.7037,-4.9858,
实丰文化_1002862.csv,-7.9259,-1.8539,-9.7798,
家家悦_0603708.csv,-0.8904,-0.0387,-0.9290999999999999,
富临精工_1300432.csv,-0.6821,-6.9797,-7.6618,
富安娜_1002327.csv,-1.2687,-1.812,-3.0807,
富春环保_1002479.csv,-1.3468,-4.8077,-6.1545,
富森美_1002818.csv,-2.7969,-0.7605,-3.5574,
富满电子_1300671.csv,-0.3,-2.9597,-3.2597,
富瀚微_1300613.csv,-2.7297,-3.556,-6.2857,
富煌钢构_1002743.csv,-0.1475,-5.042,-5.1895,
富瑞特装_1300228.csv,-0.3831,-9.375,-9.7581,
寒锐钴业_1300618.csv,-2.6283,-3.8563,-6.4846,
小商品城_0600415.csv,-3.5398,-3.8298,-7.3696,
小天鹅A_1000418.csv,-2.9558,-3.0052,-5.961,
小天鹅B_1200418.csv,-2.331,-1.1711,-3.5021,
小康股份_0601127.csv,-2.8332,-4.4895,-7.322699999999999,
展鹏科技_0603488.csv,-3.012,-7.0028,-10.0148,
山东出版_0601019.csv,-0.237,-3.211,-3.448,
山东华鹏_0603021.csv,-3.1884,-2.4045,-5.5929,
山东海化_1000822.csv,-2.9557,-4.8438,-7.7995,
山东矿机_1002526.csv,-2.8369,-4.7297,-7.5666,
山东章鼓_1002598.csv,-1.0309,-4.902,-5.9329,
山东路桥_1000498.csv,-4.7468,0.0,-4.7468,
山东钢铁_0600022.csv,-3.2258,-3.125,-6.3508,
山推股份_1000680.csv,-2.8761,-6.4182,-9.2943,
山航B_1200152.csv,-0.4975,-1.277,-1.7745,
山西焦化_0600740.csv,-5.0633,-3.3866,-8.4499,
山西证券_1002500.csv,-0.221,-5.0367,-5.2577,
山鹰纸业_0600567.csv,-0.5376,-4.3702,-4.9078,
岳阳兴长_1000819.csv,-0.9991,-7.7117,-8.7108,
峨眉山A_1000888.csv,-1.3006,-5.7221,-7.0227,
川环科技_1300547.csv,-9.0909,-3.2875,-12.3784,
巨人网络_1002558.csv,-3.0117,-1.2601,-4.2718,
巨力索具_1002342.csv,-3.11,-4.7836,-7.893599999999999,
巨化股份_0600160.csv,-6.5315,-3.3732,-9.9047,
巨星科技_1002444.csv,0.0,-4.1288,-4.1288,
希努尔_1002485.csv,-4.7158,-10.0109,-14.7267,
常宝股份_1002478.csv,-3.271,-1.8349,-5.1059,
常熟汽饰_0603035.csv,-0.5158,-3.5537,-4.0695,
常铝股份_1002160.csv,-3.2581,-4.7733,-8.0314,
常青股份_0603768.csv,-0.2981,-4.1429,-4.441,
平安银行_1000001.csv,-2.4062,-2.1468,-4.553,
平治信息_1300571.csv,-10.0,-1.6876,-11.6876,
平煤股份_0601666.csv,-0.4425,-2.7957,-3.2382,
广东明珠_0600382.csv,-2.2155,-5.5186,-7.7341,
广东甘化_1000576.csv,-8.422,-3.6721,-12.094100000000001,
广东骏亚_0603386.csv,-3.06,-6.6286,-9.6886,
广信材料_1300537.csv,-0.0694,-2.3729,-2.4423,
广博股份_1002103.csv,-3.301,-6.1931,-9.4941,
广发证券_1000776.csv,-0.1901,-2.7726,-2.9627000000000003,
广和通_1300638.csv,-2.2958,-4.3249,-6.6207,
广宇发展_1000537.csv,-5.8757,-2.7473,-8.623000000000001,
广宇集团_1002133.csv,-2.2222,-3.3413,-5.5634999999999994,
广州发展_0600098.csv,-1.4151,-3.6364,-5.0515,
广州浪奇_1000523.csv,-3.7037,-4.7619,-8.4656,
广州港_0601228.csv,-1.0288,-1.2195,-2.2483,
广弘控股_1000529.csv,-10.0478,-2.9036,-12.9514,
广汇能源_0600256.csv,-2.7714,-6.0738,-8.8452,
广汽集团_0601238.csv,-4.4412,-2.5955,-7.0367,
广济药业_1000952.csv,-1.3612,-3.5871,-4.9483,
广生堂_1300436.csv,-3.0837,-3.5306,-6.6143,
广田集团_1002482.csv,-3.1667,-4.6105,-7.777200000000001,
广电电气_0601616.csv,-7.5515,-3.532,-11.0835,
庞大集团_0601258.csv,-3.681,-4.6784,-8.3594,
康尼机电_0603111.csv,-0.9311,-3.0686,-3.9997,
康强电子_1002119.csv,-0.9557,-4.0033,-4.9590000000000005,
康拓红外_1300455.csv,-2.3895,-2.7875,-5.177,
康斯特_1300445.csv,-0.7109,-3.7994,-4.5103,
康旗股份_1300061.csv,-6.125,-2.3199,-8.4449,
康欣新材_0600076.csv,-1.581,-1.5564,-3.1374,
康缘药业_0600557.csv,-3.6568,-2.3352,-5.992,
康达新材_1002669.csv,-3.9604,-9.4982,-13.4586,
延江股份_1300658.csv,-1.7264,-0.7251,-2.4515,
建研院_0603183.csv,-3.0897,-4.9689,-8.0586,
建研集团_1002398.csv,-4.9708,-3.7975,-8.7683,
建设银行_0601939.csv,-0.955,-1.0796,-2.0345999999999997,
开山股份_1300257.csv,-1.52,-4.2146,-5.7346,
开润股份_1300577.csv,-0.9847,-1.9869,-2.9716,
弘亚数控_1002833.csv,-1.9392,-0.6132,-2.5524,
弘信电子_1300657.csv,-5.9804,-3.4241,-9.4045,
弘宇股份_1002890.csv,-0.8742,-5.2462,-6.1204,
张家港行_1002839.csv,-1.8045,-3.0612,-4.8657,
当代东方_1000673.csv,-7.1038,-10.0,-17.1038,
当升科技_1300073.csv,-1.1909,-3.4137,-4.6046,
彤程新材_0603650.csv,-2.0179,-6.0261,-8.044,
彩虹股份_0600707.csv,-1.1532,-6.6154,-7.7686,
彩讯股份_1300634.csv,-0.7553,-6.6949,-7.4502,
徐家汇_1002561.csv,-0.9698,-3.0303,-4.0001,
徐工机械_1000425.csv,-4.034,-4.0733,-8.107299999999999,
徕木股份_0603633.csv,-0.6584,-4.9296,-5.588,
得润电子_1002055.csv,-1.3857,-7.2805,-8.6662,
得邦照明_0603303.csv,-0.2083,-3.3557,-3.564,
御家汇_1300740.csv,-1.1053,-5.3538,-6.459099999999999,
德创环保_0603177.csv,-3.0936,-4.6252,-7.7188,
德威新材_1300325.csv,-4.644,-10.0279,-14.6719,
德尔未来_1002631.csv,-7.8431,-7.433,-15.2761,
德展健康_1000813.csv,-0.5362,-3.7005,-4.2367,
德新交运_0603032.csv,-4.233,-3.2967,-7.5297,
德联集团_1002666.csv,-10.0324,-7.2072,-17.239600000000003,
德豪润达_1002005.csv,-4.4,-7.0632,-11.4632,
德赛电池_1000049.csv,-6.8639,-3.2182,-10.0821,
德赛西威_1002920.csv,-1.4711,-4.1931,-5.6642,
德邦股份_0603056.csv,-1.1141,-4.798,-5.912100000000001,
必创科技_1300667.csv,-1.794,-6.0984,-7.8924,
志邦家居_0603801.csv,-1.2062,-3.0796,-4.2858,
快意电梯_1002774.csv,-0.9356,-4.0877,-5.0233,
思源电气_1002028.csv,-0.9748,-4.5736,-5.5484,
怡亚通_1002183.csv,-1.7007,-4.7002,-6.4009,
怡球资源_0601388.csv,-3.1496,-6.2731,-9.4227,
怡达股份_1300721.csv,-3.9301,-5.1105,-9.0406,
恒丰纸业_0600356.csv,-2.0,-4.387,-6.387,
恒为科技_0603496.csv,-0.3433,-2.4063,-2.7496,
恒信东方_1300081.csv,-4.1026,-2.9851,-7.0877,
恒华科技_1300365.csv,-5.8442,-3.3877,-9.2319,
恒大高新_1002591.csv,-2.7027,-4.1924,-6.8951,
恒天海龙_1000677.csv,-3.3333,-8.0189,-11.3522,
恒康医疗_1002219.csv,-6.5445,-5.679,-12.223500000000001,
恒润股份_0603985.csv,-1.771,0.0,-1.771,
恒源煤电_0600971.csv,-2.0656,-5.8352,-7.9008,
恒生电子_0600570.csv,-1.0142,-4.0155,-5.0297,
恒通科技_1300374.csv,-1.7274,-6.3792,-8.1066,
恒顺众昇_1300208.csv,-9.9754,-9.9778,-19.953200000000002,
恩华药业_1002262.csv,-2.8926,-2.9671,-5.8597,
悦达投资_0600805.csv,-10.0559,-4.4059,-14.4618,
惠天热电_1000692.csv,-2.8736,-5.9459,-8.8195,
惠威科技_1002888.csv,-2.7385,-5.5196,-8.258099999999999,
惠泉啤酒_0600573.csv,-1.9277,-5.7889,-7.7166,
惠达卫浴_0603385.csv,-3.3816,-2.8169,-6.1985,
意华股份_1002897.csv,-5.6876,-10.0076,-15.6952,
慈文传媒_1002343.csv,-3.3299,-6.1523,-9.4822,
成都路桥_1002628.csv,-3.4036,-7.9104,-11.314,
成都银行_0601838.csv,-0.2186,-1.4009,-1.6195,
我乐家居_0603326.csv,-0.3509,-1.9776,-2.3285,
我爱我家_1000560.csv,-1.1006,-3.3435,-4.444100000000001,
戴维医疗_1300314.csv,-1.5974,-5.0556,-6.6530000000000005,
扬帆新材_1300637.csv,-4.4259,-4.0615,-8.487400000000001,
扬杰科技_1300373.csv,-0.1779,-5.8101,-5.988,
报喜鸟_1002154.csv,-3.4483,-2.8351,-6.2834,
拉夏贝尔_0603157.csv,-1.7263,-4.5882,-6.3145,
拉芳家化_0603630.csv,-0.639,-4.1641,-4.803100000000001,
拓斯达_1300607.csv,-0.8114,-3.8049,-4.6163,
拓普集团_0601689.csv,-0.3335,-4.3085,-4.642,
招商公路_1001965.csv,-1.0514,-2.5057,-3.5571,
招商港口_1001872.csv,-4.3846,-2.9231,-7.3077,
招商蛇口_1001979.csv,-1.5611,-1.6704,-3.2315,
招商轮船_0601872.csv,-0.4167,-4.0,-4.4167,
招商银行_0600036.csv,-3.02,-1.0335,-4.0535,
振东制药_1300158.csv,-4.6181,-2.931,-7.5491,
